$FLYS,1
$VAR,DEVICE_ID,converted
$VAR,SESSION_ID,783c5eda7bc74d7bb0dbb430
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2022-09-04T19:20:17.000Z,41.3983550,-111.9986711,2592.234,-0.17,0.01,0.11,0.841,1.727,0.26,15
$GNSS,2022-09-04T19:20:17.200Z,41.3983550,-111.9986709,2592.210,0.02,0.17,0.01,0.843,1.731,0.30,15
$GNSS,2022-09-04T19:20:17.400Z,41.3983551,-111.9986708,2592.158,0.00,-0.03,0.06,0.847,1.735,0.38,15
$GNSS,2022-09-04T19:20:17.600Z,41.3983550,-111.9986710,2592.128,-0.17,-0.06,0.21,0.851,1.739,0.29,15
$GNSS,2022-09-04T19:20:17.800Z,41.3983548,-111.9986711,2592.080,-0.22,0.00,0.22,0.856,1.740,0.26,15
$GNSS,2022-09-04T19:20:18.000Z,41.3983546,-111.9986710,2592.026,-0.18,0.13,0.14,0.859,1.741,0.26,15
$GNSS,2022-09-04T19:20:18.200Z,41.3983542,-111.9986709,2592.041,-0.04,0.09,0.06,0.858,1.742,0.27,15
$GNSS,2022-09-04T19:20:18.400Z,41.3983539,-111.9986710,2592.009,-0.25,0.02,0.36,0.857,1.744,0.29,15
$GNSS,2022-09-04T19:20:18.600Z,41.3983532,-111.9986710,2591.994,-0.41,0.09,0.11,0.856,1.744,0.23,15
$GNSS,2022-09-04T19:20:18.800Z,41.3983522,-111.9986710,2591.838,-0.65,0.10,1.27,0.855,1.745,0.31,15
$GNSS,2022-09-04T19:20:19.000Z,41.3983508,-111.9986705,2591.516,-0.71,0.16,2.54,0.852,1.743,0.33,15
$GNSS,2022-09-04T19:20:19.200Z,41.3983485,-111.9986700,2591.149,-1.61,0.12,1.84,0.849,1.740,0.27,15
$GNSS,2022-09-04T19:20:19.400Z,41.3983420,-111.9986686,2591.007,-5.30,0.83,0.27,0.847,1.737,0.22,15
$GNSS,2022-09-04T19:20:19.600Z,41.3983330,-111.9986671,2590.621,-4.55,0.44,3.86,0.845,1.737,0.24,15
$GNSS,2022-09-04T19:20:19.800Z,41.3983250,-111.9986658,2589.642,-4.26,0.55,5.63,0.845,1.737,0.28,15
$GNSS,2022-09-04T19:20:20.000Z,41.3983177,-111.9986640,2588.286,-4.00,0.83,7.49,0.843,1.733,0.29,15
$GNSS,2022-09-04T19:20:20.200Z,41.3983102,-111.9986621,2586.634,-4.09,0.70,9.14,0.842,1.731,0.30,15
$GNSS,2022-09-04T19:20:20.400Z,41.3983026,-111.9986603,2584.596,-4.26,0.58,10.83,0.842,1.730,0.32,15
$GNSS,2022-09-04T19:20:20.600Z,41.3982946,-111.9986589,2582.229,-4.50,0.74,12.45,0.844,1.735,0.33,15
$GNSS,2022-09-04T19:20:20.800Z,41.3982862,-111.9986573,2579.529,-4.76,0.69,14.27,0.847,1.738,0.33,15
$GNSS,2022-09-04T19:20:21.000Z,41.3982772,-111.9986560,2576.519,-5.21,0.47,15.60,0.850,1.741,0.33,15
$GNSS,2022-09-04T19:20:21.200Z,41.3982672,-111.9986544,2573.123,-6.08,0.57,16.95,0.849,1.734,0.30,15
$GNSS,2022-09-04T19:20:21.400Z,41.3982561,-111.9986530,2569.410,-6.54,0.22,18.40,0.848,1.727,0.30,15
$GNSS,2022-09-04T19:20:21.600Z,41.3982437,-111.9986528,2565.502,-7.53,-0.39,19.31,0.848,1.724,0.30,15
$GNSS,2022-09-04T19:20:21.800Z,41.3982295,-111.9986541,2561.403,-8.40,-0.96,20.43,0.848,1.725,0.32,15
$GNSS,2022-09-04T19:20:22.000Z,41.3982140,-111.9986562,2557.040,-9.26,-1.08,21.37,0.849,1.723,0.31,15
$GNSS,2022-09-04T19:20:22.200Z,41.3981964,-111.9986590,2552.660,-10.09,-1.62,22.23,0.846,1.716,0.31,15
$GNSS,2022-09-04T19:20:22.400Z,41.3981779,-111.9986642,2547.962,-10.94,-2.71,23.11,0.833,1.709,0.31,15
$GNSS,2022-09-04T19:20:22.600Z,41.3981574,-111.9986715,2543.194,-12.02,-3.48,23.71,0.822,1.703,0.31,15
$GNSS,2022-09-04T19:20:22.800Z,41.3981346,-111.9986810,2538.549,-13.03,-4.34,23.86,0.813,1.700,0.31,14
$GNSS,2022-09-04T19:20:23.000Z,41.3981101,-111.9986933,2533.848,-13.92,-5.72,24.15,0.806,1.699,0.31,14
