$FLYS,1
$VAR,FIRMWARE_VER,v2024.06.09.starter_pistol
$VAR,DEVICE_ID,0017003b3253501720373657
$VAR,SESSION_ID,b596a1fc2a55ef4edde1453b
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2025-05-04T08:15:21.905Z,27.4091828,103.2443773,3168.952,-0.127,0.346,0.388,133.866,171.594,6.207,4
$GNSS,2025-05-04T08:15:22.000Z,27.4091840,103.2443761,3168.646,0.068,0.641,0.656,111.113,143.944,5.971,4
$GNSS,2025-05-04T08:15:22.050Z,27.4091888,103.2443769,3167.971,0.300,0.763,0.362,100.691,131.440,4.065,4
$GNSS,2025-05-04T08:15:22.100Z,27.4091956,103.2443769,3166.875,0.168,0.842,-0.250,83.156,108.806,1.580,4
$GNSS,2025-05-04T08:15:22.150Z,27.4091934,103.2443748,3166.899,0.015,1.108,-0.936,70.438,93.725,1.318,4
$GNSS,2025-05-04T08:15:22.200Z,27.4091884,103.2443710,3167.434,0.464,1.416,-0.943,62.326,83.887,1.105,4
$GNSS,2025-05-04T08:15:22.250Z,27.4091852,103.2443681,3167.698,0.808,1.284,-0.762,56.540,76.758,1.047,4
$GNSS,2025-05-04T08:15:22.300Z,27.4091818,103.2443678,3167.960,1.003,1.108,-0.328,52.230,71.361,1.092,4
$GNSS,2025-05-04T08:15:22.350Z,27.4091776,103.2443654,3168.334,0.823,1.023,-0.022,48.795,67.073,1.232,4
$GNSS,2025-05-04T08:15:22.400Z,27.4091729,103.2443657,3168.573,0.495,1.138,0.116,46.711,64.189,1.318,4
$GNSS,2025-05-04T08:15:22.450Z,27.4091696,103.2443670,3168.698,0.567,1.126,0.167,44.876,61.524,1.324,4
$GNSS,2025-05-04T08:15:22.500Z,27.4091673,103.2443673,3168.761,0.300,0.925,0.084,43.246,59.152,1.240,4
$GNSS,2025-05-04T08:15:22.550Z,27.4091657,103.2443683,3168.619,0.149,0.837,0.084,41.862,57.147,1.209,4
$GNSS,2025-05-04T08:15:22.600Z,27.4091654,103.2443701,3168.291,0.234,0.640,0.023,40.671,55.438,1.126,4
$GNSS,2025-05-04T08:15:22.650Z,27.4091657,103.2443724,3167.952,0.362,0.836,-0.029,39.061,53.323,1.035,4
$GNSS,2025-05-04T08:15:22.700Z,27.4091675,103.2443756,3167.390,0.523,0.846,0.056,37.722,51.700,1.073,4
$GNSS,2025-05-04T08:15:22.750Z,27.4091689,103.2443787,3166.749,0.468,0.989,0.165,36.537,50.297,1.123,4
$GNSS,2025-05-04T08:15:22.800Z,27.4091707,103.2443803,3166.273,0.412,0.768,0.264,35.507,49.120,1.201,4
$GNSS,2025-05-04T08:15:22.850Z,27.4091714,103.2443819,3165.805,0.167,0.422,0.325,34.559,48.030,1.387,4
$GNSS,2025-05-04T08:15:22.900Z,27.4091722,103.2443849,3165.114,-0.065,0.414,0.389,33.689,47.027,1.387,4
$GNSS,2025-05-04T08:15:22.950Z,27.4091746,103.2443884,3164.399,0.093,0.598,0.506,30.299,43.848,1.309,5
$GNSS,2025-05-04T08:15:23.000Z,27.4091788,103.2443925,3163.677,0.315,0.709,0.596,28.604,42.624,1.263,5
$GNSS,2025-05-04T08:15:23.050Z,27.4091817,103.2443957,3162.930,0.306,0.618,0.625,27.229,41.575,1.276,5
$GNSS,2025-05-04T08:15:23.100Z,27.4091856,103.2444018,3161.751,0.277,0.575,0.764,25.917,40.282,1.306,5
$GNSS,2025-05-04T08:15:23.150Z,27.4091897,103.2444069,3160.763,0.446,0.366,0.902,24.782,39.260,1.274,5
$GNSS,2025-05-04T08:15:23.200Z,27.4091921,103.2444106,3160.120,0.373,0.494,0.933,23.789,37.955,1.248,5
$GNSS,2025-05-04T08:15:23.250Z,27.4091942,103.2444127,3159.821,0.380,0.467,0.842,22.989,37.068,1.206,5
$GNSS,2025-05-04T08:15:23.300Z,27.4091950,103.2444136,3159.722,0.468,0.602,0.761,22.293,36.315,1.155,5
$GNSS,2025-05-04T08:15:23.350Z,27.4091973,103.2444170,3159.274,0.568,0.478,0.507,21.648,35.633,1.026,5
$GNSS,2025-05-04T08:15:23.400Z,27.4091996,103.2444173,3159.326,0.378,0.461,0.327,21.052,34.879,0.994,5
$GNSS,2025-05-04T08:15:23.450Z,27.4092011,103.2444176,3159.274,0.181,0.435,0.434,20.530,34.240,1.089,5
$GNSS,2025-05-04T08:15:23.500Z,27.4092023,103.2444169,3159.398,0.094,0.422,0.478,20.062,33.658,1.092,5
$GNSS,2025-05-04T08:15:23.550Z,27.4092035,103.2444165,3159.436,0.272,0.339,0.510,19.630,33.115,1.066,5
$GNSS,2025-05-04T08:15:23.600Z,27.4092051,103.2444170,3159.365,0.084,0.311,0.426,19.200,32.531,1.072,6
$GNSS,2025-05-04T08:15:23.650Z,27.4092066,103.2444183,3159.109,0.031,0.304,0.489,18.863,32.107,1.059,6
$GNSS,2025-05-04T08:15:23.700Z,27.4092083,103.2444189,3158.968,0.245,0.235,0.582,18.541,31.690,1.033,6
