# FlySight Sensor Fusion Export
# Generated: 2026-04-12T20:14:06.839Z
# Algorithm: fusion
# Source file: SENSOR.CSV
# Frames: 15079
# GPS data: 2976 points
#
# COORDINATE SYSTEMS:
#   Earth Frame (NWU): X=North, Y=West, Z=Up (right-handed)
#   Body Frame: Sensor-fixed frame, orientation depends on mounting
#   GPS columns use NWU frame, position relative to first GPS fix
#   GPS values interpolated to sensor timestamps (NaN = outside GPS coverage)
#
# COLUMN DESCRIPTIONS:
#   timestamp: Time since data start (sensor clock)
#   gps_time: Absolute UTC time (ISO 8601) — from $TIME sync; empty outside GPS coverage
#   r00-r22: Rotation matrix (body-to-earth transform, row-major)
#            To rotate vector v from body to earth: v_earth = R * v_body
#   roll/pitch/yaw: Euler angles (earth frame)
#   accel_body_*: Raw accelerometer reading (body frame)
#   accel_earth_*: Raw accelerometer rotated to earth frame
#   earth_accel_*: Acceleration in earth frame with gravity removed
#   gravity_body_*: Estimated gravity vector in body frame
#   linear_accel_*: Linear acceleration in body frame (gravity removed)
#   gyro_*: Angular velocity (body frame)
#   q*: Orientation quaternion (body-to-earth, scalar-first: w,x,y,z)
#   mag_*: Calibrated magnetometer reading (body frame, µT)
#   gps_lat/gps_lon/gps_hMSL: GPS position (WGS84)
#   gps_pos_north/west/up: Local position (meters from origin, NWU)
#   gps_vel_north/west/up: GPS velocity (m/s, NWU)
#   gps_svel_north/west/up: Smoothed GPS velocity (m/s, NWU, SG filtered)
#   gps_accel_north/west/up: GPS-derived acceleration (m/s², NWU)
#   gps_hspeed: Horizontal speed (m/s)
#   gps_numSV: Number of satellites
#
timestamp,gps_time,r00,r01,r02,r10,r11,r12,r20,r21,r22,roll,pitch,yaw,accel_body_x,accel_body_y,accel_body_z,accel_earth_x,accel_earth_y,accel_earth_z,earth_accel_x,earth_accel_y,earth_accel_z,gravity_body_x,gravity_body_y,gravity_body_z,linear_accel_x,linear_accel_y,linear_accel_z,gyro_x,gyro_y,gyro_z,qw,qx,qy,qz,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_hMSL,gps_pos_north,gps_pos_west,gps_pos_up,gps_vel_north,gps_vel_west,gps_vel_up,gps_svel_north,gps_svel_west,gps_svel_up,gps_accel_north,gps_accel_west,gps_accel_up,gps_hspeed,gps_numSV
s,-,-,-,-,-,-,-,-,-,-,deg,deg,deg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,deg/s,deg/s,deg/s,-,-,-,-,uT,uT,uT,deg,deg,m,m,m,m,m/s,m/s,m/s,m/s,m/s,m/s,m/s2,m/s2,m/s2,m/s,-
55492.928000,2025-05-04T03:42:51.411Z,0.296600,0.953975,-0.044281,-0.953526,0.293246,-0.069250,-0.053078,0.062762,0.996616,3.6035,3.0426,-72.7213,0.036130,0.778320,0.004880,0.752998,0.193451,0.051795,-0.000095,-0.000736,-0.231434,0.062762,0.996616,-0.053078,-0.014832,-0.230596,0.012958,20.5680,8.5440,8.4830,0.804124,0.041042,0.002735,-0.593037,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55493.003000,2025-05-04T03:42:51.486Z,0.373637,0.888879,-0.265121,-0.916755,0.310345,-0.251488,-0.141263,0.337016,0.930841,19.9031,8.1209,-67.8259,0.316890,0.812500,-0.003410,0.841520,-0.037497,0.225887,0.061928,-0.054853,-0.137529,0.337016,0.930841,-0.141263,-0.008326,-0.130641,0.092853,76.5380,41.5640,33.2030,0.808521,0.181969,-0.038298,-0.558314,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55493.078000,2025-05-04T03:42:51.561Z,0.354882,0.930896,-0.086551,-0.928966,0.340688,-0.144752,-0.105262,0.131773,0.985675,7.6146,6.0423,-69.0922,-0.063960,1.158200,0.015620,1.054114,0.451740,0.174748,-0.158161,-0.156349,0.125705,0.131773,0.985675,-0.105262,-0.183933,0.160225,0.075882,61.2180,77.1480,31.8600,0.818725,0.084438,0.005714,-0.567914,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55493.153000,2025-05-04T03:42:51.636Z,0.402881,0.913782,-0.051862,-0.908765,0.392649,-0.141326,-0.108777,0.104068,0.988604,6.0092,6.2448,-66.0909,-0.020990,1.198240,-0.060540,1.089613,0.498118,0.067131,-0.112423,-0.075301,0.182949,0.104068,0.988604,-0.108777,-0.113258,0.197336,0.003237,20.6290,76.1710,44.5550,0.834286,0.073534,0.017055,-0.546140,0.2208,-0.1849,0.0938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55493.228000,2025-05-04T03:42:51.711Z,0.506373,0.862277,-0.008093,-0.850089,0.497597,-0.172474,-0.144693,0.094216,0.984981,5.4638,8.3195,-59.2190,-0.002440,1.036130,-0.090820,0.892930,0.533313,0.008517,-0.068990,-0.056467,0.028987,0.094216,0.984981,-0.144693,-0.084856,0.038849,0.008873,21.9110,64.6360,32.8360,0.864429,0.077129,0.039506,-0.495230,0.1972,-0.1972,0.1314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55493.303000,2025-05-04T03:42:51.786Z,0.572638,0.818731,0.042005,-0.786787,0.563246,-0.252429,-0.230330,0.111501,0.966703,6.5795,13.3165,-53.9522,0.128900,1.088860,-0.175780,0.957913,0.556251,-0.078207,0.033989,-0.018799,0.107255,0.111501,0.966703,-0.230330,0.029199,0.109857,0.009550,43.8230,45.4710,-13.0610,0.880708,0.103306,0.077306,-0.455746,0.2102,-0.1837,0.1707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55493.379000,2025-05-04T03:42:51.862Z,0.567979,0.814183,0.120442,-0.748297,0.571772,-0.336345,-0.342712,0.100911,0.934005,6.1664,20.0422,-52.8005,0.105460,0.913570,-0.292960,0.768428,0.541974,-0.217580,0.012068,0.016803,-0.030553,0.100911,0.934005,-0.342712,0.016349,-0.032735,0.004752,35.7050,64.4530,-29.5410,0.876606,0.124701,0.132087,-0.445605,0.2102,-0.1837,0.1707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55493.454000,2025-05-04T03:42:51.937Z,0.591278,0.786719,0.177380,-0.693084,0.608162,-0.387005,-0.412340,0.105888,0.904855,6.6745,24.3519,-49.5321,0.073730,1.029290,-0.418450,0.779132,0.736817,-0.300049,-0.026346,-0.020355,0.120385,0.105888,0.904855,-0.412340,-0.020358,0.112135,-0.051110,29.6630,77.3920,-13.6710,0.880951,0.139876,0.167354,-0.419945,0.2260,-0.1622,0.2141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55493.529000,2025-05-04T03:42:52.012Z,0.643250,0.747216,0.167025,-0.624786,0.638355,-0.449606,-0.442574,0.184854,0.877472,11.8964,26.2682,-44.1658,0.166500,0.894530,-0.400390,0.708633,0.647019,-0.259662,-0.005914,-0.004564,0.004210,0.184854,0.877472,-0.442574,-0.006554,0.004758,-0.002816,20.3850,72.2040,-3.7230,0.888690,0.178482,0.171488,-0.385962,0.2157,-0.1500,0.2482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55493.604000,2025-05-04T03:42:52.087Z,0.634698,0.739522,0.224201,-0.594066,0.652492,-0.470468,-0.494211,0.165415,0.853460,10.9689,29.6177,-43.1061,0.131830,0.969720,-0.504390,0.687716,0.791718,-0.335222,-0.027825,-0.030344,0.112392,0.165415,0.853460,-0.494211,-0.021785,0.103960,-0.055179,28.3810,45.7150,-12.4510,0.886094,0.179406,0.202691,-0.376255,0.2293,-0.1253,0.2872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55493.679000,2025-05-04T03:42:52.162Z,0.621895,0.758876,0.193269,-0.620478,0.628076,-0.469603,-0.477758,0.172125,0.861464,11.2992,28.5391,-44.9346,0.184570,0.960440,-0.386230,0.768992,0.670083,-0.255588,0.064086,-0.054345,0.056612,0.172125,0.861464,-0.477758,0.024245,0.086676,0.046528,31.1880,14.2820,-13.3660,0.881963,0.181903,0.190208,-0.390990,0.2293,-0.1253,0.2872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55493.754000,2025-05-04T03:42:52.237Z,0.630967,0.758894,0.161123,-0.638983,0.626136,-0.446826,-0.439979,0.178977,0.879992,11.4963,26.1025,-45.3617,0.200190,0.937500,-0.325680,0.785302,0.604607,-0.206884,0.076063,-0.043810,0.015201,0.178977,0.879992,-0.439979,0.033013,0.045208,0.069299,20.3850,-0.4270,-12.2680,0.885592,0.176662,0.169689,-0.394617,0.2392,-0.1101,0.3040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55493.829000,2025-05-04T03:42:52.312Z,0.604229,0.768484,0.210572,-0.643364,0.626435,-0.440070,-0.470096,0.130428,0.872925,8.4980,28.0406,-46.7967,0.085440,0.916010,-0.418450,0.667450,0.702999,-0.285967,-0.015006,-0.038614,0.019420,0.130428,0.872925,-0.470096,-0.033188,0.030785,0.006646,20.0800,3.3560,-5.5540,0.880850,0.161917,0.193185,-0.400706,0.2495,-0.1033,0.3026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55493.904000,2025-05-04T03:42:52.387Z,0.609844,0.771334,0.182027,-0.667315,0.623672,-0.407093,-0.427530,0.126794,0.895065,8.0628,25.3109,-47.5765,0.117670,0.984860,-0.304190,0.776046,0.659540,-0.197703,0.063945,-0.082156,0.036210,0.126794,0.895065,-0.427530,0.002676,0.077495,0.078340,20.9960,-3.1120,0.1830,0.884390,0.150920,0.172310,-0.406678,0.2495,-0.1033,0.3026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55493.979000,2025-05-04T03:42:52.462Z,0.567017,0.790912,0.230109,-0.643167,0.599642,-0.476199,-0.514614,0.122014,0.848696,8.1812,30.9717,-48.6006,0.155760,0.902340,-0.566890,0.671544,0.710853,-0.451175,-0.009621,0.070188,0.090705,0.122014,0.848696,-0.514614,0.045546,0.041344,-0.097276,13.6710,-29.9680,-0.6710,0.868239,0.172249,0.214435,-0.412928,0.2594,-0.0911,0.3133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55494.054000,2025-05-04T03:42:52.537Z,0.522020,0.819311,0.237116,-0.655155,0.563174,-0.503594,-0.546138,0.107538,0.830764,7.3756,33.1024,-51.4525,0.102050,0.864740,-0.539550,0.633827,0.691855,-0.410980,-0.009741,0.017805,0.039665,0.107538,0.830764,-0.546138,0.006312,0.021676,-0.038412,5.0650,-20.5070,5.1260,0.853809,0.178943,0.229341,-0.431732,0.2788,-0.0835,0.3013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55494.129000,2025-05-04T03:42:52.612Z,0.542474,0.814557,0.205472,-0.654887,0.563239,-0.503870,-0.526160,0.138776,0.838985,9.3922,31.7464,-50.3634,0.154780,0.879880,-0.464350,0.705266,0.628191,-0.348916,0.037643,-0.009757,0.019004,0.138776,0.838985,-0.526160,0.027804,0.028595,0.016810,1.0370,0.6710,4.2720,0.858006,0.187250,0.213178,-0.428157,0.2830,-0.0769,0.3052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55494.204000,2025-05-04T03:42:52.687Z,0.536828,0.815296,0.217046,-0.675565,0.569489,-0.468288,-0.505398,0.104761,0.856503,6.9734,30.3578,-51.5281,0.103020,0.891600,-0.464350,0.681437,0.655609,-0.356378,0.011027,-0.002278,0.022577,0.104761,0.856503,-0.505398,0.010059,0.022797,-0.003952,-8.9110,-8.6050,-15.1970,0.860642,0.166460,0.209856,-0.433067,0.2830,-0.0769,0.3052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55494.279000,2025-05-04T03:42:52.762Z,0.537194,0.813107,0.224231,-0.692105,0.576885,-0.433813,-0.482092,0.077850,0.872655,5.0979,28.8221,-52.1823,0.080070,0.901360,-0.440910,0.677049,0.655837,-0.353192,0.013027,0.003613,0.017248,0.077850,0.872655,-0.482092,0.014020,0.016405,-0.003818,-10.6810,-3.6010,-16.6620,0.864108,0.148032,0.204350,-0.435481,0.2874,-0.0753,0.2934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55494.354000,2025-05-04T03:42:52.837Z,0.533195,0.811707,0.238400,-0.707463,0.582338,-0.400472,-0.463895,0.044870,0.884753,2.9033,27.6387,-52.9957,0.056640,0.914060,-0.438960,0.667501,0.668013,-0.373632,0.012488,0.021110,0.025413,0.044870,0.884753,-0.463895,0.023570,0.017007,-0.020065,-12.2680,-1.2810,-24.4750,0.866067,0.128553,0.202725,-0.438526,0.2953,-0.0779,0.2831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55494.429000,2025-05-04T03:42:52.912Z,0.534772,0.803404,0.261842,-0.724433,0.595422,-0.347376,-0.434990,-0.003920,0.900427,-0.2494,25.7847,-53.5655,-0.015130,0.924310,-0.395500,0.630945,0.698702,-0.353161,0.000560,0.000319,0.012824,-0.003920,0.900427,-0.434990,0.000590,0.011583,-0.005510,-15.0750,3.6010,-28.0150,0.870434,0.098645,0.200139,-0.438815,0.2988,-0.0670,0.2763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55494.504000,2025-05-04T03:42:52.987Z,0.541300,0.799381,0.260739,-0.716090,0.600798,-0.355325,-0.440691,0.005625,0.897641,0.3590,26.1480,-52.9140,0.010250,0.924310,-0.415520,0.636082,0.695629,-0.372306,0.006143,0.018962,0.021729,0.005625,0.897641,-0.440691,0.016425,0.014369,-0.019829,-0.2440,5.1870,-2.7460,0.871742,0.103514,0.201158,-0.434610,0.2988,-0.0670,0.2763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55494.580000,2025-05-04T03:42:53.063Z,0.545004,0.797690,0.258189,-0.714055,0.602993,-0.355703,-0.439427,0.009499,0.898228,0.6059,26.0673,-52.6473,0.004390,0.923330,-0.399900,0.635674,0.695873,-0.352360,0.005660,0.003389,0.013968,0.009499,0.898228,-0.439427,0.006691,0.012802,-0.005473,-0.6100,1.2810,-0.7930,0.872672,0.104622,0.199851,-0.433079,0.3044,-0.0716,0.2920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55494.655000,2025-05-04T03:42:53.138Z,0.544059,0.799008,0.256098,-0.713595,0.601182,-0.359672,-0.441342,0.012932,0.897246,0.8258,26.1895,-52.6774,0.007810,0.921870,-0.407220,0.636542,0.695103,-0.356902,0.002574,0.007344,0.015945,0.012932,0.897246,-0.441342,0.006678,0.012324,-0.010878,-0.1220,0.0000,-0.1830,0.872136,0.106808,0.199923,-0.433591,0.2972,-0.0690,0.2816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55494.730000,2025-05-04T03:42:53.213Z,0.543123,0.800198,0.254365,-0.713681,0.599544,-0.362224,-0.442354,0.015197,0.896712,0.9709,26.2542,-52.7283,0.007810,0.924800,-0.408200,0.640433,0.696744,-0.355439,0.001657,0.004668,0.019022,0.015197,0.896712,-0.442354,0.004413,0.015788,-0.010846,-0.1830,0.0610,-0.1220,0.871691,0.108244,0.199818,-0.434179,0.2979,-0.0772,0.2862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55494.805000,2025-05-04T03:42:53.288Z,0.542328,0.801161,0.253025,-0.713965,0.598216,-0.363857,-0.442871,0.016679,0.896430,1.0659,26.2872,-52.7797,0.007810,0.924310,-0.407710,0.641596,0.695709,-0.353526,0.000955,0.003109,0.018373,0.016679,0.896430,-0.442871,0.002931,0.015580,-0.009839,-0.2440,0.0610,-0.1220,0.871346,0.109180,0.199661,-0.434708,0.2979,-0.0772,0.2862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55494.880000,2025-05-04T03:42:53.363Z,0.542136,0.801479,0.252428,-0.713882,0.597766,-0.364759,-0.443240,0.017545,0.896231,1.1215,26.3108,-52.7862,0.007320,0.923330,-0.407710,0.641080,0.695425,-0.352447,-0.000137,0.002304,0.017488,0.017545,0.896231,-0.443240,0.001575,0.014799,-0.009470,-0.3050,0.0610,-0.1220,0.871225,0.109703,0.199623,-0.434836,0.2982,-0.0747,0.2865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55494.955000,2025-05-04T03:42:53.438Z,0.540945,0.802626,0.251338,-0.714684,0.596205,-0.365742,-0.443403,0.018219,0.896137,1.1647,26.3212,-52.8779,0.007320,0.923330,-0.407710,0.642575,0.694379,-0.351788,-0.000568,0.001742,0.017489,0.018219,0.896137,-0.443403,0.000901,0.014893,-0.009307,-0.3660,0.0610,-0.0610,0.870817,0.110230,0.199451,-0.435599,0.2958,-0.0733,0.2809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55495.030000,2025-05-04T03:42:53.513Z,0.541219,0.802631,0.250730,-0.714565,0.596175,-0.366022,-0.443260,0.018935,0.896193,1.2104,26.3121,-52.8594,0.008300,0.924800,-0.407220,0.644663,0.694463,-0.351116,0.000174,0.001128,0.018608,0.018935,0.896193,-0.443260,0.001165,0.016307,-0.008960,-0.3660,0.0610,-0.0610,0.870860,0.110511,0.199226,-0.435546,0.3013,-0.0695,0.2865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55495.105000,2025-05-04T03:42:53.588Z,0.541337,0.802650,0.250416,-0.714470,0.596137,-0.366270,-0.443269,0.019361,0.896180,1.2376,26.3126,-52.8497,0.007810,0.923330,-0.407220,0.643364,0.694003,-0.350528,-0.000927,0.001105,0.017281,0.019361,0.896180,-0.443269,0.000249,0.014850,-0.008951,-0.3660,0.0610,-0.0610,0.870869,0.110703,0.199136,-0.435519,0.3013,-0.0695,0.2865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55495.180000,2025-05-04T03:42:53.663Z,0.540956,0.803054,0.249944,-0.714744,0.595581,-0.366639,-0.443293,0.019689,0.896160,1.2586,26.3142,-52.8796,0.007810,0.923820,-0.407710,0.644197,0.694110,-0.350646,-0.001319,0.001052,0.017938,0.019689,0.896160,-0.443293,-0.000079,0.015360,-0.009417,-0.3660,0.0610,-0.0610,0.870732,0.110921,0.199039,-0.435782,0.3037,-0.0692,0.2866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55495.255000,2025-05-04T03:42:53.738Z,0.541550,0.802718,0.249735,-0.714389,0.596018,-0.366620,-0.443139,0.020135,0.896227,1.2870,26.3043,-52.8357,0.008780,0.924800,-0.407220,0.645412,0.694221,-0.350231,-0.000497,0.000786,0.018618,0.020135,0.896227,-0.443139,0.000445,0.016273,-0.009081,-0.3660,0.0610,-0.0610,0.870890,0.111023,0.198898,-0.435505,0.2986,-0.0722,0.2869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55495.330000,2025-05-04T03:42:53.813Z,0.540695,0.803434,0.249284,-0.715012,0.595051,-0.366976,-0.443178,0.020181,0.896207,1.2900,26.3068,-52.9033,0.007320,0.924310,-0.407220,0.645067,0.694218,-0.349544,-0.001802,0.000035,0.018149,0.020181,0.896207,-0.443178,-0.001061,0.015803,-0.009042,-0.2440,0.0610,-0.1220,0.870625,0.111172,0.198840,-0.436022,0.2973,-0.0670,0.2781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55495.405000,2025-05-04T03:42:53.888Z,0.540045,0.803974,0.248954,-0.715424,0.594319,-0.367360,-0.443306,0.020283,0.896141,1.2966,26.3150,-52.9523,0.008300,0.924800,-0.407220,0.646618,0.693284,-0.349848,-0.000888,0.000259,0.018608,0.020283,0.896141,-0.443306,-0.000183,0.016359,-0.008914,-0.1220,0.0000,-0.1830,0.870417,0.111338,0.198830,-0.436399,0.2973,-0.0670,0.2781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55495.480000,2025-05-04T03:42:53.963Z,0.540916,0.803258,0.249371,-0.714718,0.595282,-0.367176,-0.443383,0.020381,0.896101,1.3029,26.3199,-52.8807,0.008300,0.923820,-0.407220,0.645007,0.693522,-0.349761,-0.001161,0.000487,0.017730,0.020381,0.896101,-0.443383,-0.000281,0.015419,-0.008837,-0.1830,0.0000,-0.1830,0.870675,0.111281,0.198913,-0.435862,0.2967,-0.0754,0.2892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55495.555000,2025-05-04T03:42:54.038Z,0.541026,0.803186,0.249366,-0.714603,0.595376,-0.367245,-0.443433,0.020491,0.896073,1.3100,26.3231,-52.8706,0.007810,0.924800,-0.407710,0.645342,0.694753,-0.349851,-0.001631,0.000072,0.018815,0.020491,0.896073,-0.443433,-0.000881,0.016427,-0.009277,-0.1830,0.0000,-0.1220,0.870700,0.111329,0.198920,-0.435795,0.2990,-0.0677,0.2838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55495.630000,2025-05-04T03:42:54.113Z,0.541683,0.802707,0.249483,-0.714067,0.596012,-0.367257,-0.443495,0.020789,0.896036,1.3291,26.3271,-52.8165,0.009270,0.923820,-0.407710,0.644861,0.693722,-0.350229,-0.000903,0.001061,0.017967,0.020789,0.896036,-0.443495,0.000281,0.015484,-0.009215,-0.1830,0.0610,-0.1220,0.870880,0.111395,0.198930,-0.435414,0.3001,-0.0671,0.2877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55495.705000,2025-05-04T03:42:54.188Z,0.542181,0.802336,0.249592,-0.713668,0.596503,-0.367236,-0.443530,0.020982,0.896014,1.3415,26.3293,-52.7757,0.008300,0.923820,-0.407710,0.643953,0.694864,-0.349611,-0.001815,0.000331,0.017947,0.020982,0.896014,-0.443530,-0.000882,0.015506,-0.009180,-0.1830,0.0610,-0.1220,0.871019,0.111427,0.198940,-0.435123,0.3001,-0.0671,0.2877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55495.780000,2025-05-04T03:42:54.263Z,0.541500,0.802964,0.249052,-0.714193,0.595651,-0.367598,-0.443516,0.021183,0.896016,1.3543,26.3284,-52.8307,0.008300,0.923820,-0.407220,0.644870,0.694040,-0.348988,-0.001722,-0.000128,0.017729,0.021183,0.896016,-0.443516,-0.001083,0.015504,-0.008704,-0.1830,0.0610,-0.1220,0.870799,0.111616,0.198831,-0.435564,0.3004,-0.0738,0.2783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55495.856000,2025-05-04T03:42:54.339Z,0.541721,0.802824,0.249020,-0.714000,0.595832,-0.367679,-0.443556,0.021379,0.895992,1.3669,26.3310,-52.8119,0.007810,0.922850,-0.408690,0.643345,0.694554,-0.349917,-0.003285,0.000829,0.017501,0.021379,0.895992,-0.443556,-0.001769,0.014558,-0.010134,-0.1830,0.0610,-0.1220,0.870854,0.111689,0.198821,-0.435442,0.3007,-0.0748,0.2895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55495.931000,2025-05-04T03:42:54.414Z,0.541508,0.803078,0.248667,-0.714210,0.595483,-0.367836,-0.443478,0.021586,0.896025,1.3800,26.3260,-52.8309,0.007320,0.923330,-0.408690,0.643842,0.694931,-0.349512,-0.003779,0.000306,0.017920,0.021586,0.896025,-0.443478,-0.002466,0.015005,-0.010212,-0.2440,0.0610,-0.1220,0.870778,0.111803,0.198714,-0.435613,0.3036,-0.0733,0.2785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55496.006000,2025-05-04T03:42:54.489Z,0.541310,0.803323,0.248304,-0.714417,0.595144,-0.367984,-0.443386,0.021801,0.896065,1.3937,26.3201,-52.8490,0.007810,0.922850,-0.407710,0.644339,0.693679,-0.348679,-0.003211,0.000027,0.017065,0.021801,0.896065,-0.443386,-0.002191,0.014485,-0.009324,-0.2440,0.0610,-0.1220,0.870707,0.111916,0.198600,-0.435778,0.3036,-0.0733,0.2785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55496.081000,2025-05-04T03:42:54.564Z,0.541392,0.803335,0.248089,-0.714424,0.595121,-0.368008,-0.443276,0.021996,0.896115,1.4061,26.3131,-52.8451,0.007320,0.924800,-0.407710,0.645739,0.695179,-0.348258,-0.003353,-0.001002,0.018801,0.021996,0.896115,-0.443276,-0.002876,0.016385,-0.009434,-0.2440,0.0610,-0.1220,0.870722,0.111977,0.198503,-0.435776,0.2934,-0.0724,0.2772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
