$FLYS,1
$VAR,FIRMWARE_VER,v2024.06.09.starter_pistol
$VAR,DEVICE_ID,0017003b3253501720373657
$VAR,SESSION_ID,3086f9bd05d21738af97143e
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2025-05-02T07:07:29.437Z,27.4091013,103.2448877,3175.277,0.020,0.003,0.376,245.426,585.080,6.824,5
$GNSS,2025-05-02T07:07:29.555Z,27.4090948,103.2448919,3174.357,-0.310,-0.638,-0.132,231.889,348.308,1.588,5
$GNSS,2025-05-02T07:07:29.612Z,27.4090887,103.2448993,3173.450,-0.290,-0.558,0.015,216.435,357.943,1.039,5
$GNSS,2025-05-02T07:07:29.659Z,27.4090864,103.2448986,3173.276,-0.299,-0.472,0.031,180.581,314.237,0.939,5
$GNSS,2025-05-02T07:07:29.724Z,27.4090789,103.2449067,3173.034,-0.299,-0.259,-0.024,155.471,280.188,1.085,5
$GNSS,2025-05-02T07:07:29.772Z,27.4090750,103.2449115,3172.577,-0.180,-0.150,-0.172,137.358,253.309,2.116,5
$GNSS,2025-05-02T07:07:29.836Z,27.4090699,103.2449198,3172.145,-0.080,-0.090,-0.081,124.490,232.588,1.882,5
$GNSS,2025-05-02T07:07:29.879Z,27.4090672,103.2449233,3171.830,-0.003,-0.072,0.080,114.679,215.743,1.953,5
$GNSS,2025-05-02T07:07:29.926Z,27.4090659,103.2449253,3171.721,0.015,-0.094,0.128,106.839,201.719,2.054,5
$GNSS,2025-05-02T07:07:30.630Z,27.4090594,103.2449427,3172.906,-0.133,-0.051,-0.170,100.092,189.061,2.061,5
$GNSS,2025-05-02T07:07:30.641Z,27.4090673,103.2449469,3171.080,-0.334,0.096,-0.542,90.692,169.146,2.036,6
$GNSS,2025-05-02T07:07:30.685Z,27.4090748,103.2449458,3169.903,-0.271,0.057,-0.479,83.486,153.544,1.933,6
$GNSS,2025-05-02T07:07:30.733Z,27.4090801,103.2449438,3169.068,-0.254,-0.041,-0.382,77.687,141.378,1.756,6
$GNSS,2025-05-02T07:07:30.858Z,27.4090784,103.2449476,3168.718,-0.169,-0.071,-0.219,76.596,137.938,1.588,6
$GNSS,2025-05-02T07:07:30.856Z,27.4090683,103.2449566,3168.901,-0.071,-0.010,-0.102,69.392,127.354,1.577,7
$GNSS,2025-05-02T07:07:30.915Z,27.4090598,103.2449670,3169.001,0.022,-0.088,-0.020,63.692,117.152,0.657,7
$GNSS,2025-05-02T07:07:30.966Z,27.4090544,103.2449748,3168.958,-0.038,-0.046,-0.007,59.446,109.101,0.796,7
$GNSS,2025-05-02T07:07:31.018Z,27.4090491,103.2449811,3168.427,-0.277,0.108,0.051,55.670,102.434,0.712,7
$GNSS,2025-05-02T07:07:31.076Z,27.4090447,103.2449885,3167.731,-0.403,0.085,0.122,52.418,96.792,0.783,7
$GNSS,2025-05-02T07:07:31.126Z,27.4090417,103.2449939,3167.256,-0.422,0.088,0.041,49.927,92.239,0.833,7
$GNSS,2025-05-02T07:07:31.175Z,27.4090388,103.2449988,3166.568,-0.369,0.092,-0.041,47.679,88.288,0.928,7
$GNSS,2025-05-02T07:07:31.253Z,27.4090365,103.2450032,3165.703,-0.268,-0.008,-0.091,45.662,84.837,1.118,7
$GNSS,2025-05-02T07:07:31.305Z,27.4090346,103.2450073,3164.916,-0.321,-0.071,-0.043,43.755,81.689,0.967,7
$GNSS,2025-05-02T07:07:31.351Z,27.4090327,103.2450111,3164.679,-0.349,0.040,-0.001,41.728,78.699,0.921,7
$GNSS,2025-05-02T07:07:31.402Z,27.4090309,103.2450140,3164.534,-0.185,-0.034,-0.026,39.931,76.061,0.910,7
$GNSS,2025-05-02T07:07:31.391Z,27.4090452,103.2449940,3166.585,-0.108,-0.052,-0.054,36.889,72.015,0.941,8
$GNSS,2025-05-02T07:07:31.441Z,27.4090580,103.2449789,3168.248,-0.167,-0.056,-0.064,34.422,68.303,0.913,8
$GNSS,2025-05-02T07:07:31.492Z,27.4090685,103.2449679,3169.790,-0.183,-0.052,-0.087,32.386,65.263,0.921,8
$GNSS,2025-05-02T07:07:31.543Z,27.4090772,103.2449591,3170.864,-0.158,0.035,-0.093,30.660,62.759,0.972,8
$GNSS,2025-05-02T07:07:31.588Z,27.4090856,103.2449495,3171.662,-0.048,0.016,-0.071,29.140,60.589,1.003,8
$GNSS,2025-05-02T07:07:31.635Z,27.4090922,103.2449405,3172.390,-0.068,-0.029,-0.024,27.783,58.694,0.776,8
$GNSS,2025-05-02T07:07:31.680Z,27.4090975,103.2449313,3173.081,-0.103,-0.039,-0.016,26.556,56.982,0.723,8
