# FlySight Sensor Fusion Export
# Generated: 2026-03-31T07:34:00.515Z
# Algorithm: fusion
# Source file: SENSOR.CSV
# Frames: 12629
# GPS data: 18879 points
#
# COORDINATE SYSTEMS:
#   Earth Frame (NWU): X=North, Y=West, Z=Up (right-handed)
#   Body Frame: Sensor-fixed frame, orientation depends on mounting
#   GPS columns use NWU frame, position relative to first GPS fix
#   GPS values interpolated to sensor timestamps (NaN = outside GPS coverage)
#
# COLUMN DESCRIPTIONS:
#   timestamp: Time since data start
#   r00-r22: Rotation matrix (body-to-earth transform, row-major)
#            To rotate vector v from body to earth: v_earth = R * v_body
#   roll/pitch/yaw: Euler angles (earth frame)
#   accel_body_*: Raw accelerometer reading (body frame)
#   accel_earth_*: Raw accelerometer rotated to earth frame
#   earth_accel_*: Acceleration in earth frame with gravity removed
#   gravity_body_*: Estimated gravity vector in body frame
#   linear_accel_*: Linear acceleration in body frame (gravity removed)
#   gyro_*: Angular velocity (body frame)
#   q*: Orientation quaternion (body-to-earth, scalar-first: w,x,y,z)
#   mag_*: Calibrated magnetometer reading (body frame, µT)
#   gps_lat/gps_lon/gps_hMSL: GPS position (WGS84)
#   gps_pos_north/west/up: Local position (meters from origin, NWU)
#   gps_vel_north/west/up: GPS velocity (m/s, NWU)
#   gps_svel_north/west/up: Smoothed GPS velocity (m/s, NWU, SG filtered)
#   gps_accel_north/west/up: GPS-derived acceleration (m/s², NWU)
#   gps_hspeed: Horizontal speed (m/s)
#   gps_numSV: Number of satellites
#
timestamp,r00,r01,r02,r10,r11,r12,r20,r21,r22,roll,pitch,yaw,accel_body_x,accel_body_y,accel_body_z,accel_earth_x,accel_earth_y,accel_earth_z,earth_accel_x,earth_accel_y,earth_accel_z,gravity_body_x,gravity_body_y,gravity_body_z,linear_accel_x,linear_accel_y,linear_accel_z,gyro_x,gyro_y,gyro_z,qw,qx,qy,qz,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_hMSL,gps_pos_north,gps_pos_west,gps_pos_up,gps_vel_north,gps_vel_west,gps_vel_up,gps_svel_north,gps_svel_west,gps_svel_up,gps_accel_north,gps_accel_west,gps_accel_up,gps_hspeed,gps_numSV
s,-,-,-,-,-,-,-,-,-,deg,deg,deg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,deg/s,deg/s,deg/s,-,-,-,-,uT,uT,uT,deg,deg,m,m,m,m,m/s,m/s,m/s,m/s,m/s,m/s,m/s2,m/s2,m/s2,m/s,-
0.818775,-0.118411,0.063248,-0.990948,-0.070354,0.994927,0.071909,0.990469,0.078232,-0.113361,145.3898,-82.0832,-149.2833,0.058590,-0.089840,0.937500,-0.941634,-0.026092,-0.055272,-0.000014,-0.000103,-0.098921,0.078232,-0.113361,0.990469,-0.007842,0.011221,-0.097969,-0.7930,-2.1360,-6.3470,0.663919,0.002381,-0.746106,-0.050308,-0.0213,-0.5205,-0.4778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.893826,-0.139758,0.057036,-0.988542,-0.123283,0.989569,0.074524,0.982481,0.132285,-0.131268,134.7789,-79.2594,-138.5840,0.128900,-0.107910,1.007810,-1.020432,-0.047569,-0.019927,-0.007703,0.011576,-0.019665,0.132285,-0.131268,0.982481,0.008415,0.011058,-0.019671,-10.0700,-2.9900,-18.2490,0.655466,0.022030,-0.751764,-0.068775,-0.0183,-0.5107,-0.4772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.968877,-0.251389,0.076799,-0.964835,-0.060158,0.993680,0.094769,0.966015,0.081867,-0.245180,161.5356,-75.0197,-166.5420,0.049800,-0.247070,0.980950,-0.977948,-0.155541,-0.212629,0.019693,-0.019675,-0.027223,0.081867,-0.245180,0.966015,-0.020267,-0.014190,-0.030065,-14.7700,3.8450,-11.9010,0.611782,-0.005272,-0.789026,-0.055966,-0.0117,-0.4943,-0.4790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.043928,-0.203510,0.044225,-0.978073,-0.032965,0.998103,0.051990,0.978518,0.042823,-0.201666,168.0115,-78.1024,-170.7989,0.015620,-0.151360,0.996090,-0.984122,-0.099801,-0.192075,-0.032273,-0.012494,-0.035163,0.042823,-0.201666,0.978518,-0.015403,0.038006,-0.027428,-7.5680,1.4640,1.6470,0.631056,-0.003632,-0.775126,-0.030580,-0.0117,-0.4943,-0.4790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.118981,-0.235114,0.005409,-0.971953,-0.048082,0.998695,0.017189,0.970778,0.050775,-0.234547,167.7850,-76.1146,-168.4420,0.036620,-0.210440,0.964350,-0.947051,-0.195350,-0.201321,0.000603,0.000324,-0.052814,0.050775,-0.234547,0.970778,-0.002355,0.011807,-0.051428,-7.7510,-3.2950,3.7230,0.618271,0.013581,-0.785550,-0.021630,-0.0177,-0.4919,-0.4881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.194031,-0.218978,-0.016715,-0.975587,-0.118559,0.992901,0.009600,0.968500,0.117767,-0.219405,151.7751,-75.5808,-151.5680,0.112300,-0.189940,0.981440,-0.978896,-0.192484,-0.128939,-0.009832,0.010254,-0.034070,0.117767,-0.219405,0.968500,0.006333,0.017165,-0.032060,-0.6100,-13.0610,2.9290,0.623401,0.043378,-0.779629,-0.040842,-0.0291,-0.4951,-0.4918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.269082,-0.182824,-0.011685,-0.983076,-0.132201,0.991140,0.012805,0.974217,0.132305,-0.182749,144.0966,-76.9610,-144.1291,0.101070,-0.135250,0.972160,-0.972605,-0.134965,-0.097092,-0.025773,-0.012591,-0.054847,0.132305,-0.182749,0.974217,-0.019435,0.035199,-0.047057,-2.6850,-12.0840,5.4930,0.637489,0.046864,-0.767580,-0.047262,-0.0423,-0.4846,-0.4740,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.344133,-0.252558,-0.015480,-0.967458,-0.226521,0.973032,0.043564,0.940693,0.230152,-0.249253,137.2817,-70.1682,-138.1108,0.269040,-0.272460,0.975580,-1.007563,-0.283555,-0.052790,0.036121,0.050065,0.011003,0.230152,-0.249253,0.940693,0.050688,-0.035507,-0.010113,-3.2950,-6.1030,4.5160,0.606469,0.076915,-0.786582,-0.086995,-0.0423,-0.4846,-0.4740,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.419184,-0.227682,0.040991,-0.972872,-0.108467,0.991828,0.067174,0.967676,0.120819,-0.221375,151.3757,-75.3924,-154.5270,0.075190,-0.174310,0.987790,-0.985258,-0.114687,-0.166972,-0.029543,-0.028518,-0.035864,0.120819,-0.221375,0.967676,-0.033829,0.034765,-0.024886,-0.3660,16.2960,9.4600,0.621042,0.021595,-0.781167,-0.060164,-0.0324,-0.4888,-0.4827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.494236,-0.208066,0.048131,-0.976930,-0.013268,0.998558,0.052022,0.978025,0.023786,-0.207127,173.4490,-77.9662,-176.3513,-0.024410,-0.190420,1.141600,-1.119349,-0.130433,-0.264859,-0.030729,-0.037688,0.114191,0.023786,-0.207127,0.978025,-0.036396,0.004407,0.118575,-6.5300,13.7930,3.9060,0.629159,-0.011220,-0.776813,-0.024397,-0.0147,-0.4830,-0.4866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.569286,-0.219908,-0.001739,-0.975519,-0.080063,0.996657,0.016272,0.972230,0.081682,-0.219312,159.5723,-76.4656,-159.9945,0.084470,-0.201660,0.996580,-0.990408,-0.191533,-0.152909,-0.000705,0.016280,-0.020058,0.081682,-0.219312,0.972230,0.014588,0.005352,-0.020650,-3.6010,-11.7790,-2.1970,0.623987,0.026206,-0.780365,-0.031381,-0.0297,-0.4764,-0.4879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.644338,-0.205451,0.001750,-0.978666,-0.158200,0.986787,0.034975,0.965796,0.162011,-0.202460,141.3327,-74.9714,-142.4032,0.152340,-0.150870,0.885250,-0.897926,-0.142015,-0.056540,-0.012654,0.023336,-0.128862,0.162011,-0.202460,0.965796,0.002129,0.039290,-0.125546,-1.2810,-15.8080,-3.6620,0.628267,0.050550,-0.773741,-0.063647,-0.0297,-0.4764,-0.4879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.719389,-0.213546,0.016129,-0.976800,-0.160458,0.985706,0.051355,0.963666,0.167702,-0.207905,141.1095,-74.5076,-143.0789,0.137200,-0.174800,0.955560,-0.965509,-0.145244,-0.095765,-0.009284,-0.008845,-0.058638,0.167702,-0.207905,0.963666,-0.018702,0.020805,-0.053106,-6.0420,-6.2860,-0.0610,0.625351,0.046513,-0.775751,-0.070595,-0.0435,-0.4744,-0.4825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.794440,-0.260096,0.013297,-0.965491,-0.138803,0.989005,0.051013,0.955554,0.147281,-0.255390,150.0283,-72.8535,-151.9129,0.118160,-0.251950,0.992670,-0.992497,-0.214942,-0.177717,0.010374,-0.016489,-0.007822,0.147281,-0.255390,0.955554,-0.017321,-0.008860,-0.007884,-12.2680,-0.7320,7.0190,0.606943,0.039653,-0.791279,-0.062650,-0.0427,-0.4658,-0.4870,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.869492,-0.293332,-0.006367,-0.955989,-0.144084,0.988850,0.037624,0.945090,0.148779,-0.290979,152.9192,-70.9248,-153.8399,0.149900,-0.297360,1.001460,-0.999462,-0.277963,-0.193976,0.014441,0.010436,0.018103,0.148779,-0.290979,0.945090,0.012921,-0.018681,0.011370,-7.3850,0.5490,9.2160,0.592566,0.046895,-0.802054,-0.058102,-0.0491,-0.4590,-0.4850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.944543,-0.284232,-0.004642,-0.958744,-0.143749,0.988891,0.037828,0.947918,0.148571,-0.281741,152.1959,-71.4269,-153.1721,0.141110,-0.266600,0.993650,-0.991527,-0.246335,-0.185801,-0.002952,0.004293,0.000538,0.148571,-0.281741,0.947918,0.004339,0.002841,0.000732,2.8680,0.8540,2.1360,0.596431,0.046419,-0.799197,-0.058308,-0.0491,-0.4590,-0.4850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.019594,-0.247241,0.009090,-0.968911,-0.147270,0.987986,0.046849,0.957697,0.154274,-0.242932,147.5823,-73.2750,-149.2197,0.144530,-0.202140,0.970700,-0.978094,-0.175521,-0.128583,-0.019676,0.008078,-0.037248,0.154274,-0.242932,0.957697,0.002056,0.028492,-0.031997,8.1780,1.3420,-3.6010,0.611926,0.043888,-0.787108,-0.063880,-0.0462,-0.4685,-0.4813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.094645,-0.251343,0.020866,-0.967673,-0.127556,0.990334,0.054486,0.959456,0.137127,-0.246252,150.8884,-73.6289,-153.0923,0.110830,-0.255850,0.999020,-0.999920,-0.213081,-0.174758,0.022254,-0.014857,-0.001811,0.137127,-0.246252,0.959456,-0.014497,-0.021898,-0.005436,5.9200,3.2340,-4.5770,0.610888,0.033820,-0.788658,-0.060740,-0.0406,-0.4704,-0.4822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.169697,-0.222561,0.026378,-0.974562,-0.141214,0.988220,0.058997,0.964637,0.150753,-0.216214,145.1143,-74.7174,-147.6049,0.154290,-0.190420,0.973140,-0.987747,-0.152552,-0.090279,-0.004623,0.021107,-0.035812,0.150753,-0.216214,0.964637,0.015337,0.013494,-0.036497,10.3140,2.8070,-6.6520,0.622383,0.036856,-0.778941,-0.067319,-0.0436,-0.4851,-0.4830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.244748,-0.171304,0.034001,-0.984631,-0.095815,0.994092,0.050997,0.980548,0.103078,-0.167034,148.3209,-78.6806,-150.7805,0.038570,-0.103510,0.964840,-0.960138,-0.057390,-0.134011,-0.041829,-0.043968,-0.073516,0.103078,-0.167034,0.980548,-0.052708,0.051224,-0.060708,8.3000,6.2860,-2.8680,0.643381,0.020237,-0.763615,-0.050443,-0.0436,-0.4851,-0.4830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.319799,-0.190569,0.011717,-0.981604,-0.095043,0.995011,0.030329,0.977062,0.099074,-0.188505,152.2745,-77.7044,-153.4931,0.098140,-0.183100,0.972650,-0.975605,-0.162014,-0.105601,0.016312,0.015299,-0.045902,0.099074,-0.188505,0.977062,0.010866,-0.006895,-0.049412,-3.9060,4.6990,10.7420,0.635598,0.027040,-0.770403,-0.041992,-0.0324,-0.4849,-0.4825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.394850,-0.215347,-0.017069,-0.976388,-0.074083,0.997251,-0.001094,0.973723,0.072098,-0.216020,161.5432,-76.8363,-161.0159,0.035640,-0.205560,0.965820,-0.947182,-0.208692,-0.188753,0.013610,-0.020669,-0.052894,0.072098,-0.216020,0.973723,-0.024658,-0.001840,-0.052903,-7.6290,2.4410,17.6390,0.625677,0.029245,-0.779201,-0.022781,-0.0404,-0.4808,-0.4946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.469902,-0.238145,-0.048156,-0.970035,-0.078336,0.996468,-0.030237,0.968065,0.068788,-0.241077,164.0747,-75.4812,-161.7918,0.062500,-0.227050,1.000480,-0.974451,-0.261395,-0.196306,0.001057,0.006427,-0.012220,0.068788,-0.241077,0.968065,0.005512,0.001727,-0.012585,-10.5590,-2.1360,22.9490,0.615883,0.040196,-0.786716,-0.012251,-0.0370,-0.4599,-0.4865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.544953,-0.269458,-0.052625,-0.961573,-0.126316,0.991810,-0.018883,0.954692,0.116374,-0.273899,156.9803,-72.6867,-154.8838,0.191400,-0.297850,1.022460,-1.019070,-0.338895,-0.131985,0.024154,0.083923,0.041770,0.116374,-0.273899,0.954692,0.086826,-0.036251,0.022768,-9.7650,-5.0040,7.8120,0.601758,0.056192,-0.796110,-0.030615,-0.0370,-0.4599,-0.4865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.620004,-0.265028,-0.035364,-0.963592,-0.124062,0.992272,-0.002295,0.956226,0.118937,-0.267367,156.0183,-72.9846,-154.9152,0.110350,-0.233880,1.003900,-0.988325,-0.248066,-0.190708,-0.021238,0.002807,-0.002726,0.118937,-0.267367,0.956226,0.003213,0.021187,0.002674,-2.0750,-0.7320,0.0610,0.604127,0.050168,-0.794460,-0.036705,-0.0404,-0.4596,-0.4786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.695056,-0.271064,-0.035023,-0.961924,-0.098691,0.995083,-0.008420,0.957489,0.092651,-0.273187,161.2658,-73.2336,-159.9941,0.036620,-0.242670,0.958980,-0.923893,-0.253166,-0.249402,-0.004181,-0.039873,-0.050734,0.092651,-0.273187,0.957489,-0.044231,0.018217,-0.043509,-3.5400,1.7080,7.0190,0.602252,0.041955,-0.796764,-0.026429,-0.0467,-0.4566,-0.4957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.770107,-0.272864,-0.050590,-0.960722,-0.105718,0.994146,-0.022324,0.956227,0.095474,-0.276614,160.9578,-72.9847,-158.8217,0.086910,-0.245600,0.978020,-0.950895,-0.275183,-0.210877,-0.011811,0.005253,-0.027058,0.095474,-0.276614,0.956227,0.003236,0.018714,-0.023207,-3.7230,-3.4790,10.6810,0.600972,0.049003,-0.797437,-0.022933,-0.0538,-0.4504,-0.4868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.845159,-0.265115,-0.052774,-0.962772,-0.115629,0.993036,-0.022593,0.957259,0.105334,-0.269370,158.6426,-73.1880,-156.4358,0.095210,-0.212400,0.952140,-0.930726,-0.243441,-0.187711,-0.029809,0.006450,-0.059833,0.105334,-0.269370,0.957259,0.001676,0.044670,-0.050119,-2.3190,-5.1870,4.0890,0.603852,0.052963,-0.794909,-0.026022,-0.0538,-0.4504,-0.4868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.920210,-0.255324,-0.051604,-0.965477,-0.107285,0.993920,-0.024752,0.960885,0.097262,-0.259308,159.4399,-73.9218,-157.2083,0.053220,-0.158690,0.944330,-0.917129,-0.186809,-0.209169,-0.067889,-0.027628,-0.085184,0.097262,-0.259308,0.960885,-0.032242,0.088318,-0.061555,-8.8500,-2.0750,3.9670,0.608130,0.050159,-0.791921,-0.022890,-0.0567,-0.4506,-0.4899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.995261,-0.289154,-0.051750,-0.955883,-0.099395,0.994764,-0.023788,0.952109,0.088131,-0.292783,163.2476,-72.1961,-161.0299,0.061520,-0.305170,0.973630,-0.932672,-0.332848,-0.253384,0.031153,-0.011813,-0.016432,0.088131,-0.292783,0.952109,-0.014811,-0.024687,-0.023479,-13.9770,1.5860,3.7840,0.594312,0.047079,-0.802605,-0.020042,-0.0512,-0.4372,-0.4949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.070313,-0.296402,-0.063092,-0.952977,-0.113902,0.993029,-0.030317,0.948247,0.099560,-0.301522,161.7273,-71.4862,-158.9792,0.125000,-0.281730,1.030270,-1.001099,-0.325239,-0.220167,-0.020463,0.032537,0.036556,0.099560,-0.301522,0.948247,0.037240,0.007492,0.037023,-8.1170,-3.5400,6.8350,0.590573,0.054979,-0.804822,-0.021509,-0.0634,-0.4335,-0.4963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.145365,-0.298699,-0.082808,-0.950748,-0.133145,0.990101,-0.044405,0.945014,0.113324,-0.306768,159.7252,-70.9114,-155.9751,0.102530,-0.316890,1.021970,-0.976021,-0.372785,-0.252526,0.011689,-0.002263,0.037191,0.113324,-0.306768,0.945014,0.001006,-0.022422,0.031956,-0.1830,-13.7320,13.0610,0.588353,0.067021,-0.805538,-0.021389,-0.0634,-0.4335,-0.4963,40.34980073,-111.62425047,2451.27,2.449,11.794,9.606,0.203,0.235,-0.970,0.232,0.268,-0.759,-0.3085,-0.2454,1.0932,0.355,5
3.220415,-0.301397,-0.108875,-0.947263,-0.154080,0.985964,-0.064298,0.940967,0.126575,-0.313942,158.0417,-70.2146,-152.9230,0.107910,-0.302730,0.965820,-0.914449,-0.377208,-0.239989,0.007851,-0.003594,-0.019485,0.126575,-0.313942,0.940967,-0.006865,-0.001088,-0.020147,-1.2810,-15.7470,18.6760,0.585369,0.081518,-0.806428,-0.019306,-0.0733,-0.4312,-0.4867,40.34980917,-111.62425502,2451.78,3.389,12.179,10.108,-0.193,0.105,-0.027,0.101,0.159,-0.284,-0.3085,-0.2454,1.0932,0.189,5
3.295467,-0.314721,-0.138903,-0.938966,-0.169548,0.981552,-0.088374,0.933919,0.131387,-0.332465,158.4366,-69.0542,-151.6875,0.115230,-0.297850,0.956050,-0.892591,-0.396382,-0.249371,-0.013151,-0.002371,-0.029349,0.131387,-0.332465,0.933919,-0.004357,0.022315,-0.022869,-10.9860,-12.0840,24.8410,0.577574,0.095122,-0.810669,-0.013265,-0.0858,-0.4220,-0.4958,40.34980816,-111.62425142,2453.06,3.276,11.874,11.393,0.111,0.181,-0.047,0.024,0.072,0.024,-0.3085,-0.2454,1.0932,0.077,5
3.370519,-0.351172,-0.186365,-0.917576,-0.177775,0.975436,-0.130079,0.919279,0.117442,-0.375677,162.6400,-66.8209,-153.1499,0.018060,-0.349120,0.934570,-0.798818,-0.465323,-0.375496,0.013674,-0.082004,-0.042953,0.117442,-0.375677,0.919279,-0.087582,0.014257,-0.029709,-25.0850,-15.1360,34.9730,0.558701,0.110758,-0.821931,0.003844,-0.1095,-0.3812,-0.4899,40.34980773,-111.62424878,2453.32,3.228,11.650,11.650,-0.072,-0.052,0.182,-0.015,0.005,0.203,-0.3085,-0.2454,1.0932,0.021,5
3.445570,-0.412389,-0.253308,-0.875083,-0.235506,0.957557,-0.166198,0.880041,0.137549,-0.454542,163.1636,-61.6473,-150.2703,0.152340,-0.512200,0.833000,-0.662023,-0.664781,-0.315021,0.092440,0.058765,-0.045543,0.137549,-0.454542,0.880041,0.026591,-0.069958,-0.092041,-39.5500,-32.1040,46.8130,0.522165,0.145427,-0.840311,0.008523,-0.1095,-0.3812,-0.4899,40.34982626,-111.62425279,2450.44,5.288,11.990,8.767,0.092,-0.043,0.426,-0.023,-0.041,0.273,-0.3085,-0.2454,1.0932,0.047,5
3.520621,-0.450463,-0.310146,-0.837193,-0.290607,0.937591,-0.190974,0.844174,0.157268,-0.512481,162.9400,-57.5836,-147.1727,0.176750,-0.551260,0.825190,-0.599491,-0.725811,-0.360382,0.061884,0.057679,-0.022917,0.157268,-0.512481,0.844174,0.031282,-0.051079,-0.063984,-31.5550,-32.4700,37.4140,0.493621,0.176371,-0.851548,0.009896,-0.1478,-0.3372,-0.4765,40.34987900,-111.62427625,2442.34,11.153,13.978,0.669,0.133,0.166,0.273,-0.015,-0.064,0.275,-0.3085,-0.2454,1.0932,0.066,6
3.595672,-0.449325,-0.341427,-0.825551,-0.321615,0.923950,-0.207076,0.833469,0.172465,-0.524961,161.8132,-56.4568,-144.4059,0.199700,-0.507810,0.900870,-0.660064,-0.719966,-0.394058,-0.027398,0.027857,0.022856,0.172465,-0.524961,0.833469,0.039035,0.004851,0.022401,-7.1410,-24.2300,24.1690,0.487253,0.194735,-0.851210,0.010165,-0.1587,-0.3149,-0.4739,40.34989238,-111.62427183,2439.42,12.641,13.604,-2.248,-0.170,-0.197,0.065,-0.001,-0.065,0.243,-0.2791,-0.2075,0.9948,0.065,6
3.670724,-0.439574,-0.370894,-0.818054,-0.357045,0.907868,-0.219760,0.824193,0.195481,-0.531501,159.8070,-55.5067,-140.9147,0.194330,-0.486320,0.861320,-0.609655,-0.700183,-0.392694,-0.027388,0.005253,-0.021883,0.195481,-0.531501,0.824193,0.010649,0.032881,-0.007873,-3.5400,-29.4790,17.4560,0.483940,0.214511,-0.848372,0.007155,-0.1861,-0.3115,-0.4591,40.34989494,-111.62425961,2437.88,12.926,12.568,-3.789,0.017,-0.185,0.212,0.004,-0.051,0.204,-0.1714,-0.0553,0.6471,0.051,7
3.745775,-0.443256,-0.396806,-0.803785,-0.405101,0.888569,-0.215264,0.799636,0.230197,-0.554610,157.4585,-53.0953,-137.5751,0.310050,-0.503900,0.788570,-0.571322,-0.743102,-0.305418,-0.042390,0.095884,-0.045036,0.230197,-0.554610,0.799636,0.091653,0.038410,-0.056066,-17.5780,-32.7140,14.0380,0.471885,0.236001,-0.849475,-0.004395,-0.1861,-0.3115,-0.4591,40.34989902,-111.62425474,2436.81,13.379,12.155,-4.857,0.106,-0.063,0.084,-0.013,-0.034,0.186,-0.1031,0.0662,0.4644,0.037,7
3.820855,-0.466296,-0.419957,-0.778591,-0.433263,0.875763,-0.212889,0.771266,0.238065,-0.590317,158.0366,-50.4677,-137.1030,0.306150,-0.526360,0.847650,-0.581681,-0.774066,-0.389567,-0.088402,0.045366,0.012729,0.238065,-0.590317,0.771266,0.079885,0.051657,0.031384,-30.6390,-16.6010,18.1270,0.452535,0.249127,-0.856209,-0.007351,-0.2104,-0.2876,-0.4411,40.34990423,-111.62425422,2435.78,13.959,12.112,-5.885,-0.002,0.131,0.005,-0.043,-0.022,0.205,-0.0526,0.1563,0.3791,0.048,9
3.895879,-0.500076,-0.452534,-0.738334,-0.448371,0.864722,-0.226316,0.740869,0.217873,-0.635330,161.0717,-47.8055,-138.1204,0.126460,-0.658200,0.814940,-0.367079,-0.810295,-0.567470,0.047457,-0.073918,0.026537,0.217873,-0.635330,0.740869,-0.079613,-0.035170,0.029071,-32.7750,-10.2530,30.4560,0.427000,0.260063,-0.866044,0.002437,-0.2095,-0.2423,-0.4298,40.34990312,-111.62425102,2435.51,13.834,11.840,-6.162,-0.006,-0.005,0.122,-0.069,-0.012,0.268,-0.0009,0.2143,0.3441,0.070,11
3.970930,-0.470642,-0.515368,-0.716164,-0.470896,0.833132,-0.290082,0.746159,0.200714,-0.634792,162.4536,-48.2587,-134.9845,0.219720,-0.706540,0.918450,-0.397042,-0.958532,-0.560891,-0.015593,-0.009895,0.154516,0.200714,-0.634792,0.746159,0.030806,-0.084048,0.127291,14.4040,-28.0760,51.8790,0.426526,0.287671,-0.857112,0.026067,-0.2258,-0.2314,-0.4211,40.34989701,-111.62424528,2435.02,13.155,11.353,-6.648,-0.119,0.169,0.334,-0.085,0.008,0.353,0.0605,0.2509,0.3137,0.085,13
4.045981,-0.415797,-0.558746,-0.717577,-0.509589,0.796659,-0.325044,0.753281,0.230516,-0.615979,159.4828,-48.8754,-129.2126,0.297360,-0.636230,0.901360,-0.414946,-0.951372,-0.477885,-0.063444,0.020705,0.115827,0.230516,-0.615979,0.753281,0.078644,-0.032551,0.103079,23.3150,-47.6680,25.3900,0.437288,0.317617,-0.840898,0.028103,-0.2258,-0.2314,-0.4211,40.34988980,-111.62423954,2434.64,12.354,10.867,-7.028,-0.233,0.145,0.473,-0.085,0.039,0.436,0.1330,0.2705,0.2560,0.094,13
