# FlySight Sensor Fusion Export
# Generated: 2026-03-29T02:31:35.740Z
# Algorithm: fusion
# Source file: SENSOR.CSV
# Frames: 12629
# GPS data: 18879 points
#
# COORDINATE SYSTEMS:
#   Earth Frame (NWU): X=North, Y=West, Z=Up (right-handed)
#   Body Frame: Sensor-fixed frame, orientation depends on mounting
#   GPS columns use NWU frame, position relative to first GPS fix
#   GPS values interpolated to sensor timestamps (NaN = outside GPS coverage)
#
# COLUMN DESCRIPTIONS:
#   timestamp: Time since data start
#   r00-r22: Rotation matrix (body-to-earth transform, row-major)
#            To rotate vector v from body to earth: v_earth = R * v_body
#   roll/pitch/yaw: Euler angles (earth frame)
#   accel_body_*: Raw accelerometer reading (body frame)
#   accel_earth_*: Raw accelerometer rotated to earth frame
#   earth_accel_*: Acceleration in earth frame with gravity removed
#   gravity_body_*: Estimated gravity vector in body frame
#   linear_accel_*: Linear acceleration in body frame (gravity removed)
#   gyro_*: Angular velocity (body frame)
#   q*: Orientation quaternion (body-to-earth, scalar-first: w,x,y,z)
#   gps_lat/gps_lon/gps_hMSL: GPS position (WGS84)
#   gps_pos_north/west/up: Local position (meters from origin, NWU)
#   gps_vel_north/west/up: GPS velocity (m/s, NWU)
#   gps_svel_north/west/up: Smoothed GPS velocity (m/s, NWU, SG filtered)
#   gps_accel_north/west/up: GPS-derived acceleration (m/s², NWU)
#   gps_hspeed: Horizontal speed (m/s)
#   gps_numSV: Number of satellites
#
timestamp,r00,r01,r02,r10,r11,r12,r20,r21,r22,roll,pitch,yaw,accel_body_x,accel_body_y,accel_body_z,accel_earth_x,accel_earth_y,accel_earth_z,earth_accel_x,earth_accel_y,earth_accel_z,gravity_body_x,gravity_body_y,gravity_body_z,linear_accel_x,linear_accel_y,linear_accel_z,gyro_x,gyro_y,gyro_z,qw,qx,qy,qz,gps_lat,gps_lon,gps_hMSL,gps_pos_north,gps_pos_west,gps_pos_up,gps_vel_north,gps_vel_west,gps_vel_up,gps_svel_north,gps_svel_west,gps_svel_up,gps_accel_north,gps_accel_west,gps_accel_up,gps_hspeed,gps_numSV
s,-,-,-,-,-,-,-,-,-,deg,deg,deg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,deg/s,deg/s,deg/s,-,-,-,-,deg,deg,m,m,m,m,m/s,m/s,m/s,m/s,m/s,m/s,m/s2,m/s2,m/s2,m/s,-
0.818775,-0.125568,0.174666,-0.976588,-0.056600,0.981515,0.182824,0.990469,0.078232,-0.113361,145.3898,-82.0832,-155.7363,0.058590,-0.089840,0.937500,-0.938600,0.079902,-0.055273,-0.000026,-0.000101,-0.098921,0.078232,-0.113361,0.990469,-0.007842,0.011221,-0.097969,-0.7930,-2.1360,-6.3470,0.660035,-0.039616,-0.745058,-0.087596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.893826,-0.149169,0.126683,-0.980663,-0.112550,0.983138,0.144123,0.982385,0.131872,-0.132396,135.1135,-79.2300,-142.9650,0.128900,-0.107910,1.007810,-1.021220,0.024650,-0.021031,-0.007912,0.012638,-0.019680,0.131872,-0.132396,0.982385,0.008828,0.012186,-0.019575,-10.0700,-2.9900,-18.2490,0.652222,-0.004696,-0.752447,-0.091699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.968877,-0.259478,0.206924,-0.943321,-0.029400,0.974631,0.221879,0.965301,0.085306,-0.246812,160.9333,-74.8624,-173.5358,0.049800,-0.247070,0.980950,-0.989397,-0.024614,-0.215115,0.014557,-0.025028,-0.027256,0.085306,-0.246812,0.965301,-0.023706,-0.012558,-0.029351,-14.7700,3.8450,-11.9010,0.605876,-0.056353,-0.787547,-0.097513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.043928,-0.205548,0.132866,-0.969586,-0.016816,0.990115,0.139245,0.978503,0.044926,-0.201282,167.4180,-78.0982,-175.3231,0.015620,-0.151360,0.996090,-0.989116,-0.011426,-0.192011,-0.033169,-0.011633,-0.035182,0.044926,-0.201282,0.978503,-0.017506,0.037622,-0.027413,-7.5680,1.4640,1.6470,0.629143,-0.037479,-0.774104,-0.059479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.118981,-0.236723,0.042276,-0.970657,-0.039154,0.997826,0.053008,0.970788,0.050553,-0.234554,167.8371,-76.1170,-170.6083,0.036620,-0.210440,0.964350,-0.953618,-0.160298,-0.201280,0.000619,0.000511,-0.052814,0.050553,-0.234554,0.970788,-0.002133,0.011814,-0.051438,-7.7510,-3.2950,3.7230,0.617768,-0.000993,-0.785669,-0.032953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.194031,-0.220623,-0.011725,-0.975289,-0.117581,0.992955,0.014661,0.968246,0.117910,-0.220447,151.8591,-75.5225,-151.9445,0.112300,-0.189940,0.981440,-0.979736,-0.187418,-0.130017,-0.010813,0.010153,-0.034080,0.117910,-0.220447,0.968246,0.006190,0.018207,-0.031806,-0.6100,-13.0610,2.9290,0.622873,0.041441,-0.780068,-0.042487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.269082,-0.186120,0.011723,-0.982457,-0.127538,0.991181,0.035988,0.974214,0.131999,-0.182983,144.1943,-76.9604,-145.5791,0.101070,-0.135250,0.972160,-0.975502,-0.111961,-0.097278,-0.026278,-0.011684,-0.054850,0.131999,-0.182983,0.974214,-0.019129,0.035433,-0.047054,-2.6850,-12.0840,5.4930,0.636804,0.037693,-0.768161,-0.054672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.344133,-0.261414,0.027316,-0.964840,-0.215892,0.972620,0.086030,0.940773,0.230791,-0.248359,137.0998,-70.1817,-140.4479,0.269040,-0.272460,0.975580,-1.019052,-0.239154,-0.052070,0.039153,0.047747,0.011002,0.230791,-0.248359,0.940773,0.050049,-0.036401,-0.010193,-3.2950,-6.1030,4.5160,0.604741,0.059844,-0.787780,-0.100542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.419184,-0.243471,0.164705,-0.955821,-0.077543,0.979016,0.188454,0.966803,0.120001,-0.225591,151.9897,-75.1955,-162.3338,0.075190,-0.174310,0.987790,-0.991167,0.009671,-0.171060,-0.036849,-0.023110,-0.035971,0.120001,-0.225591,0.966803,-0.033011,0.038981,-0.024013,-0.3660,16.2960,9.4600,0.614401,-0.027854,-0.782317,-0.098571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.494236,-0.209410,0.164293,-0.963927,0.011630,0.986133,0.165552,0.977759,0.023458,-0.208417,173.5782,-77.8933,176.8213,-0.024410,-0.190420,1.141600,-1.126592,0.000930,-0.266262,-0.036303,-0.033243,0.114165,0.023458,-0.208417,0.977759,-0.036068,0.005697,0.118841,-6.5300,13.7930,3.9060,0.626160,-0.056732,-0.775235,-0.060952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.569286,-0.224731,0.018601,-0.974243,-0.074582,0.996556,0.036231,0.971562,0.080804,-0.222570,160.0467,-76.3032,-161.6403,0.084470,-0.201660,0.996580,-0.993645,-0.171158,-0.156036,-0.003610,0.017215,-0.020081,0.080804,-0.222570,0.971562,0.015466,0.008610,-0.019982,-3.6010,-11.7790,-2.1970,0.622345,0.017905,-0.781642,-0.037432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.644338,-0.210347,0.024249,-0.977326,-0.153063,0.986547,0.057421,0.965570,0.161671,-0.203805,141.5765,-74.9215,-143.9578,0.152340,-0.150870,0.885250,-0.900881,-0.121326,-0.057715,-0.013293,0.023951,-0.128888,0.161671,-0.203805,0.965570,0.002469,0.040635,-0.125320,-1.2810,-15.8080,-3.6620,0.626976,0.041569,-0.774709,-0.070701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.719389,-0.223724,0.078254,-0.971506,-0.146548,0.982739,0.112907,0.963572,0.167632,-0.208395,141.1869,-74.4875,-146.7737,0.137200,-0.174800,0.955560,-0.972706,-0.084000,-0.096234,-0.010286,-0.008138,-0.058642,0.167632,-0.208395,0.963572,-0.018632,0.021295,-0.053012,-6.0420,-6.2860,-0.0610,0.622619,0.021974,-0.776991,-0.090265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.794440,-0.272111,0.102148,-0.956829,-0.115333,0.983720,0.137818,0.955329,0.147856,-0.255900,149.9811,-72.8099,-157.0305,0.118160,-0.251950,0.992670,-1.007704,-0.124668,-0.178395,0.008246,-0.017872,-0.007826,0.147856,-0.255900,0.955329,-0.017896,-0.008350,-0.007659,-12.2680,-0.7320,7.0190,0.603264,0.004160,-0.792422,-0.090127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.869492,-0.303719,0.068585,-0.950290,-0.121432,0.986485,0.110008,0.944992,0.148807,-0.291286,152.9392,-70.9075,-158.2076,0.149900,-0.297360,1.001460,-1.017599,-0.201376,-0.194306,0.014862,0.009305,0.018108,0.148807,-0.291286,0.944992,0.012893,-0.018374,0.011468,-7.3850,0.5490,9.2160,0.589805,0.016446,-0.803351,-0.080542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.944543,-0.293425,0.062019,-0.953968,-0.124305,0.986946,0.102397,0.947866,0.148629,-0.281885,152.1988,-71.4176,-157.0408,0.141110,-0.266600,0.993650,-1.005850,-0.178914,-0.185966,-0.002812,0.004433,0.000538,0.148629,-0.281885,0.947866,0.004281,0.002985,0.000784,2.8680,0.8540,2.1360,0.594061,0.019456,-0.800353,-0.078411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.019594,-0.256327,0.073274,-0.963809,-0.130977,0.985293,0.109741,0.957675,0.154366,-0.242960,147.5699,-73.2706,-152.9340,0.144530,-0.202140,0.970700,-0.987428,-0.111572,-0.128632,-0.019147,0.009253,-0.037248,0.154366,-0.242960,0.957675,0.001964,0.028520,-0.031975,8.1780,1.3420,-3.6010,0.609509,0.018304,-0.788127,-0.083777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.094645,-0.260448,0.096070,-0.960696,-0.108102,0.985879,0.127896,0.959417,0.137164,-0.246385,150.8950,-73.6209,-157.4584,0.110830,-0.255850,0.999020,-1.013200,-0.136448,-0.174904,0.020919,-0.016529,-0.001809,0.137164,-0.246385,0.959417,-0.014534,-0.021765,-0.005397,5.9200,3.2340,-4.5770,0.608080,0.003810,-0.789416,-0.083942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.169697,-0.231555,0.091811,-0.968480,-0.126339,0.984268,0.123514,0.964583,0.150957,-0.216313,145.0902,-74.7056,-151.3826,0.154290,-0.190420,0.973140,-0.995676,-0.086721,-0.090423,-0.003337,0.021178,-0.035808,0.150957,-0.216313,0.964583,0.015133,0.013593,-0.036443,10.3140,2.8070,-6.6520,0.619758,0.011070,-0.779765,-0.087998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.244748,-0.177620,0.103377,-0.978654,-0.083533,0.989294,0.119662,0.980548,0.103004,-0.167083,148.3468,-78.6804,-154.8128,0.038570,-0.103510,0.964840,-0.961796,0.009831,-0.134050,-0.044837,-0.040864,-0.073515,0.103004,-0.167083,0.980548,-0.052634,0.051273,-0.060708,8.3000,6.2860,-2.8680,0.641208,-0.006495,-0.763871,-0.072874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.319799,-0.196118,0.073129,-0.977850,-0.082974,0.992401,0.090858,0.977064,0.098955,-0.188560,152.3099,-77.7048,-157.0678,0.098140,-0.183100,0.972650,-0.983742,-0.101478,-0.105633,0.017183,0.014380,-0.045903,0.098955,-0.188560,0.977064,0.010985,-0.006840,-0.049414,-3.9060,4.6990,10.7420,0.633980,0.003193,-0.770889,-0.061557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.394850,-0.218412,0.029220,-0.975419,-0.063685,0.996994,0.044126,0.973776,0.071757,-0.215895,161.6146,-76.8496,-163.7442,0.035640,-0.205560,0.965820,-0.955870,-0.164594,-0.188560,0.012773,-0.020959,-0.052888,0.071757,-0.215895,0.973776,-0.024317,-0.001965,-0.052956,-7.6290,2.4410,17.6390,0.625037,0.011052,-0.779631,-0.037160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.469902,-0.240024,-0.022127,-0.970515,-0.071637,0.997418,-0.005023,0.968120,0.068319,-0.240989,164.1722,-75.4937,-163.3818,0.062500,-0.227050,1.000480,-0.980958,-0.235966,-0.196109,0.001311,0.006863,-0.012224,0.068319,-0.240989,0.968120,0.005981,0.001639,-0.012640,-10.5590,-2.1360,22.9490,0.615712,0.029779,-0.787152,-0.020103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.544953,-0.271361,-0.040171,-0.961639,-0.122561,0.992437,-0.006872,0.954642,0.115994,-0.274232,157.0727,-72.6772,-155.6936,0.191400,-0.297850,1.022460,-1.023211,-0.326082,-0.132222,0.024845,0.083997,0.041748,0.115994,-0.274232,0.954642,0.087206,-0.035918,0.022818,-9.7650,-5.0040,7.8120,0.601424,0.051073,-0.796560,-0.034248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.620004,-0.267824,-0.013856,-0.963368,-0.118021,0.992838,0.018531,0.956212,0.118660,-0.267542,156.0817,-72.9818,-156.2186,0.110350,-0.233880,1.003900,-0.993439,-0.226625,-0.190819,-0.021347,0.003543,-0.002731,0.118660,-0.267542,0.956212,0.003490,0.021362,0.002688,-2.0750,-0.7320,0.0610,0.603629,0.041470,-0.795016,-0.043141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.695056,-0.273589,-0.010255,-0.961792,-0.091646,0.995672,0.015454,0.957471,0.092372,-0.273345,161.3283,-73.2300,-161.4804,0.036620,-0.242670,0.958980,-0.929870,-0.230156,-0.249486,-0.005324,-0.039492,-0.050724,0.092372,-0.273345,0.957471,-0.043952,0.018375,-0.043491,-3.5400,1.7080,7.0190,0.601818,0.031953,-0.797278,-0.033811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.770107,-0.273997,-0.040942,-0.960859,-0.102863,0.994610,-0.013047,0.956214,0.095262,-0.276732,161.0044,-72.9822,-159.4230,0.086910,-0.245600,0.978020,-0.953497,-0.265977,-0.210941,-0.011881,0.005569,-0.027061,0.095262,-0.276732,0.956214,0.003448,0.018832,-0.023194,-3.7230,-3.4790,10.6810,0.600808,0.045068,-0.797706,-0.025766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.845159,-0.265291,-0.051862,-0.962773,-0.115297,0.993093,-0.021725,0.957250,0.105242,-0.269438,158.6646,-73.1862,-156.5099,0.095210,-0.212400,0.952140,-0.930937,-0.242596,-0.187756,-0.029871,0.006562,-0.059836,0.105242,-0.269438,0.957250,0.001768,0.044738,-0.050110,-2.3190,-5.1870,4.0890,0.603814,0.052569,-0.794956,-0.026264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.920210,-0.254858,-0.055022,-0.965412,-0.108064,0.993746,-0.028109,0.960921,0.097163,-0.259210,159.4519,-73.9294,-157.0222,0.053220,-0.158690,0.944330,-0.916500,-0.189993,-0.209058,-0.067703,-0.027766,-0.085175,0.097163,-0.259210,0.960921,-0.032143,0.088220,-0.061591,-8.8500,-2.0750,3.9670,0.608210,0.051492,-0.791804,-0.021803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.995261,-0.288651,-0.057005,-0.955736,-0.100785,0.994489,-0.028877,0.952115,0.087989,-0.292806,163.2744,-72.1973,-160.7529,0.061520,-0.305170,0.973630,-0.930895,-0.337804,-0.253362,0.031187,-0.011509,-0.016429,0.087989,-0.292806,0.952115,-0.014669,-0.024664,-0.023485,-13.9770,1.5860,3.7840,0.594355,0.049156,-0.802488,-0.018415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.070313,-0.294471,-0.080175,-0.952291,-0.118901,0.991806,-0.046734,0.948235,0.099467,-0.301591,161.7471,-71.4840,-158.0122,0.125000,-0.281730,1.030270,-0.995339,-0.342433,-0.220213,-0.021099,0.032270,0.036551,0.099467,-0.301591,0.948235,0.037333,0.007561,0.037035,-8.1170,-3.5400,6.8350,0.590708,0.061875,-0.804342,-0.016390,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.145365,-0.295833,-0.104438,-0.949514,-0.139585,0.988062,-0.065188,0.944986,0.113253,-0.306879,159.7434,-70.9065,-154.7402,0.102530,-0.316890,1.021970,-0.967611,-0.394039,-0.252620,0.011610,-0.001946,0.037193,0.113253,-0.306879,0.944986,0.001077,-0.022311,0.031984,-0.1830,-13.7320,13.0610,0.588505,0.075803,-0.804794,-0.014931,40.34980073,-111.62425047,2451.27,2.449,11.794,9.606,0.203,0.235,-0.970,0.232,0.268,-0.759,-0.3085,-0.2454,1.0932,0.355,5
3.220415,-0.297196,-0.135993,-0.945082,-0.162274,0.982600,-0.090362,0.940926,0.126507,-0.314092,158.0619,-70.2077,-151.3647,0.107910,-0.302730,0.965820,-0.903681,-0.402247,-0.240119,0.007786,-0.003332,-0.019484,0.126507,-0.314092,0.940926,-0.006797,-0.000938,-0.020106,-1.2810,-15.7470,18.6760,0.585515,0.092598,-0.805278,-0.011221,40.34980917,-111.62425502,2451.78,3.389,12.179,10.108,-0.193,0.105,-0.027,0.101,0.159,-0.284,-0.3085,-0.2454,1.0932,0.189,5
3.295467,-0.308918,-0.172298,-0.935352,-0.180092,0.976259,-0.120355,0.933883,0.131269,-0.332614,158.4628,-69.0483,-149.7589,0.115230,-0.297850,0.956050,-0.878521,-0.426596,-0.249483,-0.013228,-0.002730,-0.029351,0.131269,-0.332614,0.933883,-0.004239,0.022464,-0.022833,-10.9860,-12.0840,24.8410,0.577652,0.108900,-0.808979,-0.003373,40.34980816,-111.62425142,2453.06,3.276,11.874,11.393,0.111,0.181,-0.047,0.024,0.072,0.024,-0.3085,-0.2454,1.0932,0.077,5
3.370519,-0.341439,-0.237941,-0.909287,-0.195536,0.964241,-0.178898,0.919339,0.116716,-0.375756,162.7443,-66.8297,-150.2010,0.018060,-0.349120,0.934570,-0.772889,-0.507360,-0.375315,0.017795,-0.080494,-0.042892,0.116716,-0.375756,0.919339,-0.086856,0.014336,-0.029769,-25.0850,-15.1360,34.9730,0.558356,0.132359,-0.818755,0.018987,40.34980773,-111.62424878,2453.32,3.228,11.650,11.650,-0.072,-0.052,0.182,-0.015,0.005,0.203,-0.3085,-0.2454,1.0932,0.021,5
3.445570,-0.396418,-0.317029,-0.861595,-0.261789,0.938556,-0.224898,0.879954,0.136403,-0.455055,163.3139,-61.6368,-146.5597,0.152340,-0.512200,0.833000,-0.615717,-0.707949,-0.314874,0.087492,0.065724,-0.045531,0.136403,-0.455055,0.879954,0.027737,-0.069445,-0.091954,-39.5500,-32.1040,46.8130,0.521316,0.173264,-0.835169,0.026490,40.34982626,-111.62425279,2450.44,5.288,11.990,8.767,0.092,-0.043,0.426,-0.023,-0.041,0.273,-0.3085,-0.2454,1.0932,0.047,5
3.520621,-0.424648,-0.390803,-0.816668,-0.327730,0.907218,-0.263723,0.843959,0.155657,-0.513326,163.1310,-57.5606,-142.3402,0.176750,-0.551260,0.825190,-0.533529,-0.775660,-0.360229,0.055249,0.063988,-0.022912,0.155657,-0.513326,0.843959,0.032893,-0.050234,-0.063769,-31.5550,-32.4700,37.4140,0.492251,0.212991,-0.843385,0.032033,40.34987900,-111.62427625,2442.34,11.153,13.978,0.669,0.133,0.166,0.273,-0.015,-0.064,0.275,-0.3085,-0.2454,1.0932,0.066,6
3.595672,-0.416110,-0.432159,-0.800057,-0.364017,0.885437,-0.288952,0.833273,0.170998,-0.525753,161.9831,-56.4364,-138.8203,0.199700,-0.507810,0.900870,-0.584390,-0.782636,-0.394065,-0.031420,0.026005,0.022789,0.170998,-0.525753,0.833273,0.040502,0.005643,0.022597,-7.1410,-24.2300,24.1690,0.485689,0.236752,-0.840729,0.035075,40.34989238,-111.62427183,2439.42,12.641,13.604,-2.248,-0.170,-0.197,0.065,-0.001,-0.065,0.243,-0.2791,-0.2075,0.9948,0.065,6
3.670724,-0.397269,-0.471906,-0.787072,-0.403993,0.860010,-0.311724,0.823995,0.194134,-0.532302,159.9628,-55.4867,-134.5192,0.194330,-0.486320,0.861320,-0.525625,-0.765243,-0.392766,-0.029122,0.002918,-0.021924,0.194134,-0.532302,0.823995,0.011996,0.033682,-0.007675,-3.5400,-29.4790,17.4560,0.482297,0.262213,-0.835102,0.035203,40.34989494,-111.62425961,2437.88,12.926,12.568,-3.789,0.017,-0.185,0.212,0.004,-0.051,0.204,-0.1714,-0.0553,0.6471,0.051,7
3.745775,-0.392051,-0.501689,-0.771106,-0.455348,0.834155,-0.311198,0.799346,0.229116,-0.555474,157.5854,-53.0677,-130.7282,0.310050,-0.503900,0.788570,-0.476825,-0.806913,-0.305644,-0.054941,0.090530,-0.045153,0.229116,-0.555474,0.799346,0.092734,0.039274,-0.055776,-17.5780,-32.7140,14.0380,0.470805,0.286910,-0.833918,0.024608,40.34989902,-111.62425474,2436.81,13.379,12.155,-4.857,0.106,-0.063,0.084,-0.013,-0.034,0.186,-0.1031,0.0662,0.4644,0.037,7
3.820855,-0.407945,-0.528899,-0.744208,-0.489044,0.814906,-0.311069,0.770984,0.237052,-0.591092,158.1472,-50.4423,-129.8338,0.306150,-0.526360,0.847650,-0.477329,-0.842332,-0.389777,-0.094726,0.034129,0.012599,0.237052,-0.591092,0.770984,0.080898,0.052432,0.031666,-30.6390,-16.6010,18.1270,0.451627,0.303414,-0.838741,0.022062,40.34990423,-111.62425422,2435.78,13.959,12.112,-5.885,-0.002,0.131,0.005,-0.043,-0.022,0.205,-0.0526,0.1563,0.3791,0.048,9
3.895879,-0.435628,-0.566099,-0.699829,-0.511571,0.795415,-0.324978,0.740624,0.216442,-0.636105,161.2085,-47.7846,-130.4161,0.126460,-0.658200,0.814940,-0.252802,-0.853073,-0.567190,0.055559,-0.066007,0.026669,0.216442,-0.636105,0.740624,-0.078182,-0.034395,0.029316,-32.7750,-10.2530,30.4560,0.425347,0.318222,-0.846633,0.032049,40.34990312,-111.62425102,2435.51,13.834,11.840,-6.162,-0.006,-0.005,0.122,-0.069,-0.012,0.268,-0.0009,0.2143,0.3441,0.070,11
3.970930,-0.398407,-0.630906,-0.665755,-0.533518,0.749826,-0.391304,0.746077,0.199294,-0.635336,162.5842,-48.2517,-126.7507,0.219720,-0.706540,0.918450,-0.253240,-1.006400,-0.560405,-0.015484,-0.011116,0.154506,0.199294,-0.635336,0.746077,0.032226,-0.083504,0.127373,14.4040,-28.0760,51.8790,0.423109,0.348964,-0.834201,0.057543,40.34989701,-111.62424528,2435.02,13.155,11.353,-6.648,-0.119,0.169,0.334,-0.085,0.008,0.353,0.0605,0.2509,0.3137,0.085,13
4.045981,-0.332785,-0.675466,-0.658027,-0.567349,0.700793,-0.432439,0.753239,0.229422,-0.616438,159.5861,-48.8717,-120.3942,0.297360,-0.636230,0.901360,-0.262325,-1.004356,-0.477615,-0.067060,0.011252,0.115751,0.229422,-0.616438,0.753239,0.079738,-0.032092,0.103121,23.3150,-47.6680,25.3900,0.433466,0.381726,-0.813944,0.062356,40.34988980,-111.62423954,2434.64,12.354,10.867,-7.028,-0.233,0.145,0.473,-0.085,0.039,0.436,0.1330,0.2705,0.2560,0.094,13
4.121033,-0.218589,-0.722943,-0.655418,-0.620930,0.621185,-0.478096,0.752771,0.302462,-0.584681,152.6470,-48.8310,-109.3939,0.422360,-0.693350,0.902830,-0.182802,-1.124593,-0.419639,-0.038890,0.074409,0.189647,0.302462,-0.584681,0.752771,0.131698,-0.120969,0.105059,37.5360,-81.1150,18.4320,0.452193,0.431540,-0.778533,0.056399,40.34988174,-111.62423617,2434.24,11.457,10.582,-7.424,-0.038,-0.008,0.763,-0.073,0.073,0.501,0.2099,0.2756,0.1609,0.104,14
4.196085,-0.061786,-0.756897,-0.650607,-0.667653,0.515881,-0.536756,0.741904,0.401215,-0.537219,143.2463,-47.8939,-95.2872,0.485830,-0.633780,0.859370,-0.109423,-1.112592,-0.355513,-0.006628,0.059788,0.150928,0.401215,-0.537219,0.741904,0.096415,-0.108861,0.072466,53.8330,-103.5150,13.4270,0.478768,0.489784,-0.727132,0.046601,40.34987596,-111.62422956,2433.96,10.815,10.022,-7.706,-0.077,-0.133,0.616,-0.053,0.103,0.530,0.2795,0.2623,0.0256,0.117,14
4.271137,0.108189,-0.745819,-0.657304,-0.671679,0.432605,-0.601416,0.732900,0.506564,-0.454148,131.8771,-47.1301,-80.8498,0.462400,-0.581540,0.752920,-0.011147,-1.014979,-0.297631,0.113255,0.086791,0.028739,0.506564,-0.454148,0.732900,-0.032364,-0.139692,-0.024980,80.3220,-96.9230,-13.2440,0.521211,0.531444,-0.666814,0.035562,40.34987152,-111.62422283,2434.01,10.321,9.451,-7.655,-0.312,-0.042,0.396,-0.023,0.121,0.523,0.3318,0.2288,-0.1350,0.124,15
4.346187,0.220511,-0.675043,-0.704053,-0.617304,0.462283,-0.636577,0.755189,0.574987,-0.314768,118.6979,-49.0419,-70.3424,0.586420,-0.525390,0.532220,0.109262,-0.943677,-0.026761,0.082175,0.318065,-0.118840,0.574987,-0.314768,0.755189,0.023233,-0.222922,-0.267969,98.3880,-23.8640,-72.6920,0.584813,0.517928,-0.623807,0.024683,40.34986700,-111.62421807,2434.41,9.818,9.048,-7.258,0.220,0.204,0.948,0.029,0.129,0.484,0.3580,0.1697,-0.3017,0.134,15
