# FlySight Sensor Fusion Export
# Generated: 2026-03-31T06:11:08.607Z
# Algorithm: fusion
# Source file: SENSOR.CSV
# Frames: 12629
# GPS data: 18879 points
#
# COORDINATE SYSTEMS:
#   Earth Frame (NWU): X=North, Y=West, Z=Up (right-handed)
#   Body Frame: Sensor-fixed frame, orientation depends on mounting
#   GPS columns use NWU frame, position relative to first GPS fix
#   GPS values interpolated to sensor timestamps (NaN = outside GPS coverage)
#
# COLUMN DESCRIPTIONS:
#   timestamp: Time since data start
#   r00-r22: Rotation matrix (body-to-earth transform, row-major)
#            To rotate vector v from body to earth: v_earth = R * v_body
#   roll/pitch/yaw: Euler angles (earth frame)
#   accel_body_*: Raw accelerometer reading (body frame)
#   accel_earth_*: Raw accelerometer rotated to earth frame
#   earth_accel_*: Acceleration in earth frame with gravity removed
#   gravity_body_*: Estimated gravity vector in body frame
#   linear_accel_*: Linear acceleration in body frame (gravity removed)
#   gyro_*: Angular velocity (body frame)
#   q*: Orientation quaternion (body-to-earth, scalar-first: w,x,y,z)
#   mag_*: Calibrated magnetometer reading (body frame, µT)
#   gps_lat/gps_lon/gps_hMSL: GPS position (WGS84)
#   gps_pos_north/west/up: Local position (meters from origin, NWU)
#   gps_vel_north/west/up: GPS velocity (m/s, NWU)
#   gps_svel_north/west/up: Smoothed GPS velocity (m/s, NWU, SG filtered)
#   gps_accel_north/west/up: GPS-derived acceleration (m/s², NWU)
#   gps_hspeed: Horizontal speed (m/s)
#   gps_numSV: Number of satellites
#
timestamp,r00,r01,r02,r10,r11,r12,r20,r21,r22,roll,pitch,yaw,accel_body_x,accel_body_y,accel_body_z,accel_earth_x,accel_earth_y,accel_earth_z,earth_accel_x,earth_accel_y,earth_accel_z,gravity_body_x,gravity_body_y,gravity_body_z,linear_accel_x,linear_accel_y,linear_accel_z,gyro_x,gyro_y,gyro_z,qw,qx,qy,qz,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_hMSL,gps_pos_north,gps_pos_west,gps_pos_up,gps_vel_north,gps_vel_west,gps_vel_up,gps_svel_north,gps_svel_west,gps_svel_up,gps_accel_north,gps_accel_west,gps_accel_up,gps_hspeed,gps_numSV
s,-,-,-,-,-,-,-,-,-,deg,deg,deg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,deg/s,deg/s,deg/s,-,-,-,-,uT,uT,uT,deg,deg,m,m,m,m,m/s,m/s,m/s,m/s,m/s,m/s,m/s2,m/s2,m/s2,m/s,-
0.818775,-0.116522,0.037086,-0.992495,-0.073441,0.996245,0.045849,0.990469,0.078232,-0.113361,145.3898,-82.0832,-147.7777,0.058590,-0.089840,0.937500,-0.940623,-0.050823,-0.055272,-0.000012,-0.000103,-0.098921,0.078232,-0.113361,0.990469,-0.007842,0.011221,-0.097969,-0.7930,-2.1360,-6.3470,0.664523,0.012183,-0.746011,-0.041581,-0.0280,-0.1420,-0.4685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.893826,-0.140538,0.072273,-0.987434,-0.121588,0.988523,0.089658,0.982581,0.132660,-0.130137,134.4499,-79.2902,-139.1349,0.128900,-0.107910,1.007810,-1.021060,-0.031986,-0.018814,-0.006443,0.011241,-0.019652,0.132660,-0.130137,0.982581,0.008040,0.009927,-0.019771,-10.0700,-2.9900,-18.2490,0.655334,0.016405,-0.751531,-0.073955,-0.0250,-0.1320,-0.4685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.968877,-0.259635,0.191527,-0.946524,-0.035960,0.977538,0.207667,0.965037,0.087954,-0.246915,160.3934,-74.8045,-172.1146,0.049800,-0.247070,0.980950,-0.988743,-0.039600,-0.215884,0.014293,-0.027303,-0.027313,0.087954,-0.246915,0.965037,-0.026354,-0.012455,-0.029087,-14.7700,3.8450,-11.9010,0.606422,-0.049352,-0.788050,-0.093783,-0.0180,-0.1150,-0.4715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.043928,-0.205436,0.120559,-0.971217,-0.020068,0.991656,0.127341,0.978465,0.045651,-0.201302,167.2226,-78.0877,-174.4207,0.015620,-0.151360,0.996090,-0.988876,-0.023567,-0.192141,-0.033133,-0.012736,-0.035195,0.045651,-0.201302,0.978465,-0.018231,0.037642,-0.027375,-7.5680,1.4640,1.6470,0.629468,-0.032444,-0.774337,-0.055852,-0.0180,-0.1150,-0.4715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.118981,-0.235821,0.020259,-0.971585,-0.044432,0.998512,0.031605,0.970780,0.050623,-0.234570,167.8218,-76.1152,-169.3297,0.036620,-0.210440,0.964350,-0.949847,-0.181276,-0.201311,0.000589,0.000460,-0.052814,0.050623,-0.234570,0.970780,-0.002203,0.011830,-0.051430,-7.7510,-3.2950,3.7230,0.618086,0.007692,-0.785637,-0.026166,-0.0240,-0.1120,-0.4805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.194031,-0.217441,-0.039466,-0.975275,-0.123786,0.992230,-0.012554,0.968192,0.117996,-0.220636,151.8623,-75.5102,-150.3477,0.112300,-0.189940,0.981440,-0.974097,-0.214686,-0.130226,-0.011278,0.009756,-0.034081,0.117996,-0.220636,0.968192,0.006104,0.018396,-0.031752,-0.6100,-13.0610,2.9290,0.623328,0.052360,-0.779472,-0.033818,-0.0360,-0.1150,-0.4835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.269082,-0.182148,-0.018923,-0.983089,-0.133313,0.991058,0.005624,0.974192,0.132083,-0.183042,144.1857,-76.9547,-143.7998,0.101070,-0.135250,0.972160,-0.971570,-0.142047,-0.097349,-0.025961,-0.012572,-0.054852,0.132083,-0.183042,0.974192,-0.019213,0.035492,-0.047032,-2.6850,-12.0840,5.4930,0.637548,0.049588,-0.767504,-0.044856,-0.0510,-0.1050,-0.4655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.344133,-0.254681,-0.002842,-0.967021,-0.223987,0.972974,0.056131,0.940727,0.230896,-0.248435,137.0956,-70.1740,-138.6690,0.269040,-0.272460,0.975580,-1.011151,-0.270598,-0.052185,0.037569,0.048828,0.011011,0.230896,-0.248435,0.940727,0.049944,-0.036325,-0.010147,-3.2950,-6.1030,4.5160,0.606189,0.072075,-0.786780,-0.091203,-0.0510,-0.1050,-0.4655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.419184,-0.243595,0.153232,-0.957696,-0.079961,0.980906,0.177284,0.966575,0.119764,-0.226691,152.1519,-75.1444,-161.8273,0.075190,-0.174310,0.987790,-0.991028,-0.001875,-0.172122,-0.037614,-0.023141,-0.036001,0.119764,-0.226691,0.966575,-0.032774,0.040081,-0.023785,-0.3660,16.2960,9.4600,0.614536,-0.023400,-0.782814,-0.094865,-0.0400,-0.1090,-0.4745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.494236,-0.209967,0.154180,-0.965475,0.009752,0.987769,0.155619,0.977660,0.023259,-0.208902,173.6468,-77.8663,177.3408,-0.024410,-0.190420,1.141600,-1.126420,-0.010675,-0.266777,-0.036473,-0.033309,0.114157,0.023259,-0.208902,0.977660,-0.035869,0.006182,0.118940,-6.5300,13.7930,3.9060,0.626279,-0.052836,-0.775667,-0.057653,-0.0210,-0.1030,-0.4795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.569286,-0.223154,-0.011509,-0.974715,-0.081132,0.996680,0.006806,0.971401,0.080599,-0.223347,160.1570,-76.2642,-160.0203,0.084470,-0.201660,0.996580,-0.987911,-0.201061,-0.156782,-0.004907,0.017291,-0.020088,0.080599,-0.223347,0.971401,0.015671,0.009387,-0.019821,-3.6010,-11.7790,-2.1970,0.622531,0.029634,-0.781534,-0.027959,-0.0370,-0.0960,-0.4805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.644338,-0.205971,-0.005384,-0.978543,-0.159297,0.986831,0.028101,0.965505,0.161667,-0.204116,141.6196,-74.9072,-142.2818,0.152340,-0.150870,0.885250,-0.896821,-0.148274,-0.057999,-0.014282,0.023544,-0.128893,0.161667,-0.204116,0.965505,0.002473,0.040946,-0.125255,-1.2810,-15.8080,-3.6620,0.627842,0.053185,-0.774099,-0.061287,-0.0370,-0.0960,-0.4805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.719389,-0.220127,0.053741,-0.973990,-0.152068,0.984383,0.088682,0.963545,0.167634,-0.208517,141.2030,-74.4818,-145.3625,0.137200,-0.174800,0.955560,-0.970301,-0.108193,-0.096354,-0.010198,-0.008386,-0.058643,0.167634,-0.208517,0.963545,-0.018634,0.021417,-0.052985,-6.0420,-6.2860,-0.0610,0.623647,0.031649,-0.776696,-0.082502,-0.0520,-0.0940,-0.4745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.794440,-0.269858,0.082018,-0.959401,-0.120920,0.985592,0.118269,0.955278,0.147927,-0.256052,149.9840,-72.7998,-155.8634,0.118160,-0.251950,0.992670,-1.004919,-0.145206,-0.178569,0.008445,-0.017757,-0.007826,0.147927,-0.256052,0.955278,-0.017967,-0.008198,-0.007608,-12.2680,-0.7320,7.0190,0.604087,0.012274,-0.792386,-0.083985,-0.0510,-0.0850,-0.4795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.869492,-0.300822,0.044717,-0.952631,-0.128705,0.987858,0.087013,0.944956,0.148783,-0.291414,152.9531,-70.9012,-156.8367,0.149900,-0.297360,1.001460,-1.012412,-0.225903,-0.194433,0.014498,0.009692,0.018110,0.148783,-0.291414,0.944956,0.012917,-0.018246,0.011504,-7.3850,0.5490,9.2160,0.590682,0.026144,-0.803134,-0.073399,-0.0580,-0.0780,-0.4775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.944543,-0.290258,0.037180,-0.956226,-0.131638,0.988194,0.078381,0.947851,0.148626,-0.281937,152.2035,-71.4149,-155.6047,0.141110,-0.266600,0.993650,-1.001024,-0.204144,-0.186019,-0.002976,0.004366,0.000538,0.148626,-0.281937,0.947851,0.004284,0.003037,0.000799,2.8680,0.8540,2.1360,0.594979,0.029516,-0.800061,-0.070934,-0.0580,-0.0780,-0.4775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.019594,-0.252928,0.048619,-0.966263,-0.137360,0.986815,0.085608,0.957684,0.154379,-0.242915,147.5630,-73.2725,-151.4945,0.144530,-0.202140,0.970700,-0.984335,-0.136228,-0.128590,-0.019330,0.008757,-0.037247,0.154379,-0.242915,0.957684,0.001951,0.028475,-0.031984,8.1780,1.3420,-3.6010,0.610527,0.028160,-0.787823,-0.076155,-0.0550,-0.0880,-0.4735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.094645,-0.257951,0.073654,-0.963347,-0.113958,0.987810,0.106039,0.959414,0.137134,-0.246413,150.9031,-73.6203,-156.1649,0.110830,-0.255850,0.999020,-1.009835,-0.159427,-0.174925,0.021263,-0.016018,-0.001808,0.137134,-0.246413,0.959414,-0.014504,-0.021737,-0.005394,5.9200,3.2340,-4.5770,0.608984,0.012765,-0.789331,-0.077019,-0.0490,-0.0900,-0.4745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.169697,-0.228458,0.068327,-0.971153,-0.131871,0.986169,0.100406,0.964581,0.151005,-0.216288,145.0784,-74.7052,-150.0055,0.154290,-0.190420,0.973140,-0.993328,-0.110424,-0.090407,-0.003820,0.021044,-0.035807,0.151005,-0.216288,0.964581,0.015085,0.013568,-0.036441,10.3140,2.8070,-6.6520,0.620770,0.020378,-0.779569,-0.080625,-0.0520,-0.1050,-0.4745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.244748,-0.175478,0.080273,-0.981205,-0.087546,0.991449,0.096768,0.980583,0.102882,-0.166950,148.3569,-78.6908,-153.4853,0.038570,-0.103510,0.964840,-0.961783,-0.012636,-0.133908,-0.043735,-0.041796,-0.073504,0.102882,-0.166950,0.980583,-0.052512,0.051140,-0.060743,8.3000,6.2860,-2.8680,0.642071,0.002381,-0.763852,-0.065343,-0.0520,-0.1050,-0.4745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.319799,-0.193880,0.047507,-0.979874,-0.087927,0.993965,0.065588,0.977077,0.098874,-0.188533,152.3258,-77.7085,-155.6051,0.098140,-0.183100,0.972650,-0.980801,-0.126830,-0.105590,0.016838,0.014895,-0.045905,0.098874,-0.188533,0.977077,0.011066,-0.006867,-0.049427,-3.9060,4.6990,10.7420,0.634735,0.013110,-0.770775,-0.053343,-0.0400,-0.1050,-0.4745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.394850,-0.216511,0.000753,-0.976280,-0.069732,0.997434,0.016234,0.973787,0.071593,-0.215903,161.6546,-76.8522,-162.1478,0.035640,-0.205560,0.965820,-0.950782,-0.191838,-0.188535,0.013360,-0.020429,-0.052885,0.071593,-0.215903,0.973787,-0.024153,-0.001957,-0.052967,-7.6290,2.4410,17.6390,0.625504,0.022126,-0.779399,-0.028171,-0.0480,-0.1000,-0.4865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.469902,-0.237492,-0.056024,-0.969773,-0.079593,0.996101,-0.038053,0.968123,0.068150,-0.241025,164.2117,-75.4944,-161.4719,0.062500,-0.227050,1.000480,-0.972361,-0.269211,-0.196107,0.001034,0.007068,-0.012225,0.068150,-0.241025,0.968123,0.006150,0.001675,-0.012643,-10.5590,-2.1360,22.9490,0.615951,0.043105,-0.786546,-0.009566,-0.0450,-0.0790,-0.4795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.544953,-0.266876,-0.076453,-0.960694,-0.132473,0.990296,-0.042008,0.954583,0.116055,-0.274414,157.0756,-72.6657,-153.6009,0.191400,-0.297850,1.022460,-1.010579,-0.363267,-0.132437,0.021563,0.084770,0.041758,0.116055,-0.274414,0.954583,0.087145,-0.035736,0.022877,-9.7650,-5.0040,7.8120,0.601873,0.065655,-0.795548,-0.023269,-0.0450,-0.0790,-0.4795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.620004,-0.263670,-0.048040,-0.963416,-0.127217,0.991767,-0.014637,0.956187,0.118704,-0.267611,156.0795,-72.9770,-154.2434,0.110350,-0.233880,1.003900,-0.985033,-0.260687,-0.190902,-0.021528,0.002759,-0.002732,0.118704,-0.267611,0.956187,0.003446,0.021431,0.002713,-2.0750,-0.7320,0.0610,0.604253,0.055168,-0.794205,-0.032758,-0.0490,-0.0790,-0.4715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.695056,-0.270490,-0.043071,-0.961759,-0.100525,0.994801,-0.016278,0.957460,0.092278,-0.273414,161.3504,-73.2279,-159.6129,0.036620,-0.242670,0.958980,-0.921761,-0.260700,-0.249529,-0.004089,-0.039559,-0.050720,0.092278,-0.273414,0.957460,-0.043858,0.018444,-0.043480,-3.5400,1.7080,7.0190,0.602266,0.045061,-0.796666,-0.023849,-0.0550,-0.0750,-0.4885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.770107,-0.270034,-0.077797,-0.959703,-0.112902,0.992413,-0.048681,0.956209,0.095206,-0.276769,161.0172,-72.9812,-157.3101,0.086910,-0.245600,0.978020,-0.942970,-0.301160,-0.210964,-0.012119,0.005177,-0.027062,0.095206,-0.276769,0.956209,0.003504,0.018869,-0.023189,-3.7230,-3.4790,10.6810,0.601168,0.059837,-0.796746,-0.014598,-0.0630,-0.0690,-0.4795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.845159,-0.260505,-0.090933,-0.961181,-0.125659,0.990280,-0.059628,0.957260,0.105248,-0.269399,158.6606,-73.1882,-154.2488,0.095210,-0.212400,0.952140,-0.920667,-0.279074,-0.187720,-0.030068,0.005378,-0.059834,0.105248,-0.269399,0.957260,0.001762,0.044699,-0.050120,-2.3190,-5.1870,4.0890,0.604230,0.068218,-0.793754,-0.014368,-0.0630,-0.0690,-0.4795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.920210,-0.250045,-0.095415,-0.963521,-0.118274,0.990690,-0.067412,0.960983,0.097103,-0.259003,159.4484,-73.9422,-154.6854,0.053220,-0.158690,0.944330,-0.908048,-0.227167,-0.208850,-0.066325,-0.030426,-0.085159,0.097103,-0.259003,0.960983,-0.032083,0.088013,-0.061653,-8.8500,-2.0750,3.9670,0.608614,0.067578,-0.790528,-0.009390,-0.0660,-0.0690,-0.4825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.995261,-0.284165,-0.098599,-0.953692,-0.112675,0.991240,-0.068909,0.952132,0.087876,-0.292785,163.2935,-72.2004,-158.3711,0.061520,-0.305170,0.973630,-0.915935,-0.376520,-0.253306,0.031656,-0.010079,-0.016428,0.087876,-0.292785,0.952132,-0.014556,-0.024685,-0.023502,-13.9770,1.5860,3.7840,0.594620,0.065918,-0.801279,-0.005918,-0.0600,-0.0550,-0.4885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.070313,-0.288824,-0.124560,-0.949245,-0.131981,0.987214,-0.089385,0.948241,0.099465,-0.301571,161.7462,-71.4851,-155.4416,0.125000,-0.281730,1.030270,-0.978989,-0.386716,-0.220192,-0.022503,0.031296,0.036551,0.099465,-0.301571,0.948241,0.037335,0.007541,0.037029,-8.1170,-3.5400,6.8350,0.590935,0.079895,-0.802747,-0.003139,-0.0730,-0.0510,-0.4895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.145365,-0.289149,-0.149621,-0.945519,-0.153023,0.982233,-0.108635,0.944975,0.113274,-0.306907,159.7418,-70.9045,-152.1114,0.102530,-0.316890,1.021970,-0.948525,-0.437971,-0.252657,0.011659,-0.001438,0.037193,0.113274,-0.306907,0.944975,0.001056,-0.022283,0.031995,-0.1830,-13.7320,13.0610,0.588680,0.094240,-0.802853,-0.001445,-0.0730,-0.0510,-0.4895,40.34980073,-111.62425047,2451.27,1.015,-2.002,4.345,0.203,0.235,-0.970,0.232,0.268,-0.759,-0.3085,-0.2454,1.0932,0.355,5
3.220415,-0.289146,-0.182920,-0.939646,-0.176365,0.974951,-0.135522,0.940898,0.126535,-0.314164,158.0620,-70.2030,-148.6189,0.107910,-0.302730,0.965820,-0.883356,-0.445068,-0.240199,0.007868,-0.002996,-0.019483,0.126535,-0.314164,0.940898,-0.006825,-0.000866,-0.020078,-1.2810,-15.7470,18.6760,0.585585,0.111878,-0.802848,0.002798,-0.0840,-0.0490,-0.4795,40.34980917,-111.62425502,2451.78,1.954,-1.617,4.847,-0.193,0.105,-0.027,0.101,0.159,-0.284,-0.3085,-0.2454,1.0932,0.189,5
3.295467,-0.299560,-0.221112,-0.928102,-0.195401,0.966373,-0.167160,0.933853,0.131277,-0.332692,158.4662,-69.0437,-146.8839,0.115230,-0.297850,0.956050,-0.855972,-0.470164,-0.249563,-0.013151,-0.003417,-0.029352,0.131277,-0.332692,0.933853,-0.004247,0.022542,-0.022803,-10.9860,-12.0840,24.8410,0.577521,0.129189,-0.806012,0.011130,-0.0970,-0.0390,-0.4885,40.34980816,-111.62425142,2453.06,1.842,-1.922,6.132,0.111,0.181,-0.047,0.024,0.072,0.024,-0.3085,-0.2454,1.0932,0.077,5
3.370519,-0.329808,-0.293176,-0.897371,-0.214557,0.948959,-0.231174,0.919343,0.116294,-0.375877,162.8083,-66.8303,-146.9540,0.018060,-0.349120,0.934570,-0.742259,-0.551224,-0.375280,0.022187,-0.078976,-0.042858,0.116294,-0.375877,0.919343,-0.086434,0.014457,-0.029773,-25.0850,-15.1360,34.9730,0.557511,0.155812,-0.814654,0.035254,-0.1230,0.0030,-0.4835,40.34980773,-111.62424878,2453.32,1.794,-2.146,6.389,-0.072,-0.052,0.182,-0.015,0.005,0.203,-0.3085,-0.2454,1.0932,0.021,5
3.445570,-0.380135,-0.374496,-0.845725,-0.285629,0.917204,-0.277764,0.879723,0.135976,-0.455629,163.3830,-61.6090,-143.0792,0.152340,-0.512200,0.833000,-0.570582,-0.744682,-0.315169,0.082566,0.071161,-0.045482,0.135976,-0.455629,0.879723,0.028164,-0.068871,-0.091723,-39.5500,-32.1040,46.8130,0.519962,0.198928,-0.829604,0.042727,-0.1230,0.0030,-0.4835,40.34982626,-111.62425279,2450.44,3.854,-1.806,3.506,0.092,-0.043,0.426,-0.023,-0.041,0.273,-0.3085,-0.2454,1.0932,0.047,5
3.520621,-0.402585,-0.450979,-0.796582,-0.355514,0.878937,-0.317930,0.843525,0.155202,-0.514177,163.2038,-57.5143,-138.5530,0.176750,-0.551260,0.825190,-0.479882,-0.809713,-0.360757,0.049797,0.067528,-0.022857,0.155202,-0.514177,0.843525,0.033348,-0.049383,-0.063335,-31.5550,-32.4700,37.4140,0.490453,0.241171,-0.836017,0.048662,-0.1650,0.0480,-0.4705,40.34987900,-111.62427625,2442.34,9.719,0.182,-4.592,0.133,0.166,0.273,-0.015,-0.064,0.275,-0.3085,-0.2454,1.0932,0.066,6
3.595672,-0.390250,-0.493476,-0.777294,-0.392480,0.852850,-0.344393,0.832865,0.170673,-0.526504,162.0392,-56.3942,-134.8368,0.199700,-0.507810,0.900870,-0.527582,-0.821718,-0.394658,-0.034095,0.023588,0.022762,0.170673,-0.526504,0.832865,0.040827,0.006394,0.023005,-7.1410,-24.2300,24.1690,0.483760,0.266179,-0.832106,0.052193,-0.1770,0.0710,-0.4685,40.34989238,-111.62427183,2439.42,11.206,-0.193,-7.509,-0.170,-0.197,0.065,-0.001,-0.065,0.243,-0.2791,-0.2075,0.9948,0.065,6
3.670724,-0.367134,-0.533981,-0.761628,-0.432276,0.822961,-0.368608,0.823620,0.193905,-0.532964,160.0074,-55.4489,-130.3414,0.194330,-0.486320,0.861320,-0.467665,-0.801717,-0.393298,-0.030005,0.000557,-0.021946,0.193905,-0.532964,0.823620,0.012225,0.034344,-0.007300,-3.5400,-29.4790,17.4560,0.480329,0.292775,-0.825085,0.052935,-0.2070,0.0740,-0.4525,40.34989494,-111.62425961,2437.88,11.491,-1.228,-9.050,0.017,-0.185,0.212,0.004,-0.051,0.204,-0.1714,-0.0553,0.6471,0.051,7
3.745775,-0.357084,-0.563272,-0.745128,-0.484083,0.793829,-0.368103,0.798846,0.229260,-0.556134,157.5966,-53.0200,-126.4144,0.310050,-0.503900,0.788570,-0.414466,-0.840375,-0.306392,-0.062171,0.085559,-0.045138,0.229260,-0.556134,0.798846,0.092590,0.039934,-0.055276,-17.5780,-32.7140,14.0380,0.469204,0.318285,-0.822655,0.042193,-0.2070,0.0740,-0.4525,40.34989902,-111.62425474,2436.81,11.945,-1.641,-10.118,0.106,-0.063,0.084,-0.013,-0.034,0.186,-0.1031,0.0662,0.4644,0.037,7
3.820855,-0.369199,-0.590442,-0.717684,-0.519686,0.771384,-0.367279,0.770467,0.237371,-0.591638,158.1389,-50.3958,-125.3910,0.306150,-0.526360,0.847650,-0.410590,-0.876451,-0.390567,-0.097481,0.025974,0.012579,0.237371,-0.591638,0.770467,0.080579,0.052978,0.032183,-30.6390,-16.6010,18.1270,0.450152,0.335803,-0.826472,0.039296,-0.2340,0.0980,-0.4345,40.34990423,-111.62425422,2435.78,12.524,-1.684,-11.146,-0.002,0.131,0.005,-0.043,-0.022,0.205,-0.0526,0.1563,0.3791,0.048,9
3.895879,-0.394052,-0.627790,-0.671269,-0.544987,0.747713,-0.379361,0.740075,0.216345,-0.636776,161.2347,-47.7378,-125.8687,0.126460,-0.658200,0.814940,-0.183665,-0.870220,-0.567743,0.059891,-0.061868,0.026684,0.216345,-0.636776,0.740075,-0.078085,-0.033724,0.029865,-32.7750,-10.2530,30.4560,0.423345,0.351785,-0.833448,0.048898,-0.2340,0.1440,-0.4255,40.34990312,-111.62425102,2435.51,12.400,-1.956,-11.423,-0.006,-0.005,0.122,-0.069,-0.012,0.268,-0.0009,0.2143,0.3441,0.070,11
3.970930,-0.354212,-0.689897,-0.631329,-0.564411,0.695990,-0.443889,0.745637,0.199099,-0.635913,162.6151,-48.2138,-122.1114,0.219720,-0.706540,0.918450,-0.170232,-1.023447,-0.560894,-0.015286,-0.012764,0.154492,0.199099,-0.635913,0.745637,0.032421,-0.082927,0.127813,14.4040,-28.0760,51.8790,0.420079,0.382659,-0.819469,0.074680,-0.2520,0.1550,-0.4165,40.34989701,-111.62424528,2435.02,11.721,-2.443,-11.909,-0.119,0.169,0.334,-0.085,0.008,0.353,0.0605,0.2509,0.3137,0.085,13
4.045981,-0.284976,-0.731184,-0.619805,-0.593240,0.642437,-0.485120,0.752898,0.229445,-0.616847,159.5966,-48.8420,-115.6584,0.297360,-0.636230,0.901360,-0.178207,-1.022411,-0.478099,-0.068133,0.005204,0.115730,0.229445,-0.616847,0.752898,0.079715,-0.031683,0.103462,23.3150,-47.6680,25.3900,0.430295,0.415161,-0.797537,0.080145,-0.2520,0.1550,-0.4165,40.34988980,-111.62423954,2434.64,10.920,-2.929,-12.289,-0.233,0.145,0.473,-0.085,0.039,0.436,0.1330,0.2705,0.2560,0.094,13
