$FLYS,1
$VAR,DEVICE_ID,converted
$VAR,SESSION_ID,9d28e5afc37a4aeeaa93ab50
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2023-07-06T15:01:43.000Z,41.6636050,-111.7096930,2631.761,0.05,0.06,-0.05,1.047,1.476,0.33,15
$GNSS,2023-07-06T15:01:43.200Z,41.6636048,-111.7096928,2631.775,-0.09,0.10,-0.01,1.046,1.477,0.38,15
$GNSS,2023-07-06T15:01:43.400Z,41.6636046,-111.7096928,2631.771,-0.16,0.09,0.12,1.047,1.478,0.35,15
$GNSS,2023-07-06T15:01:43.600Z,41.6636043,-111.7096926,2631.780,-0.13,0.23,0.14,1.049,1.480,0.38,15
$GNSS,2023-07-06T15:01:43.800Z,41.6636042,-111.7096921,2631.763,0.04,0.22,0.15,1.050,1.481,0.33,15
$GNSS,2023-07-06T15:01:44.000Z,41.6636041,-111.7096916,2631.680,-0.24,0.29,0.38,1.053,1.482,0.37,15
$GNSS,2023-07-06T15:01:44.200Z,41.6636036,-111.7096911,2631.585,-0.20,0.26,0.68,1.055,1.483,0.34,15
$GNSS,2023-07-06T15:01:44.400Z,41.6636033,-111.7096904,2631.427,-0.15,0.31,0.85,1.059,1.485,0.36,15
$GNSS,2023-07-06T15:01:44.600Z,41.6636027,-111.7096892,2631.260,-0.42,0.63,1.02,1.063,1.486,0.40,15
$GNSS,2023-07-06T15:01:44.800Z,41.6636019,-111.7096877,2630.995,-0.31,0.71,1.57,1.067,1.486,0.37,15
$GNSS,2023-07-06T15:01:45.000Z,41.6636007,-111.7096845,2630.813,-0.87,1.87,1.07,1.071,1.486,0.42,15
$GNSS,2023-07-06T15:01:45.200Z,41.6635973,-111.7096764,2630.714,-2.69,4.58,0.19,1.076,1.490,0.45,15
$GNSS,2023-07-06T15:01:45.400Z,41.6635935,-111.7096670,2630.268,-1.41,3.40,3.66,1.078,1.488,0.33,15
$GNSS,2023-07-06T15:01:45.600Z,41.6635906,-111.7096586,2629.319,-1.81,3.77,5.28,1.079,1.488,0.34,15
$GNSS,2023-07-06T15:01:45.800Z,41.6635870,-111.7096497,2628.070,-2.01,3.73,7.15,1.081,1.490,0.36,15
$GNSS,2023-07-06T15:01:46.000Z,41.6635832,-111.7096409,2626.498,-2.09,3.59,8.68,1.088,1.498,0.37,15
$GNSS,2023-07-06T15:01:46.200Z,41.6635797,-111.7096324,2624.532,-1.82,3.69,10.33,1.093,1.498,0.33,15
$GNSS,2023-07-06T15:01:46.400Z,41.6635761,-111.7096234,2622.290,-2.05,3.95,12.00,1.096,1.500,0.34,15
$GNSS,2023-07-06T15:01:46.600Z,41.6635722,-111.7096137,2619.680,-2.22,4.17,13.83,1.102,1.503,0.36,15
$GNSS,2023-07-06T15:01:46.800Z,41.6635680,-111.7096036,2616.731,-2.35,4.42,15.36,1.107,1.506,0.37,15
$GNSS,2023-07-06T15:01:47.000Z,41.6635634,-111.7095926,2613.460,-2.55,4.77,17.01,1.113,1.508,0.35,15
$GNSS,2023-07-06T15:01:47.200Z,41.6635582,-111.7095807,2609.894,-3.01,5.23,18.43,1.117,1.510,0.35,15
$GNSS,2023-07-06T15:01:47.400Z,41.6635523,-111.7095675,2606.041,-3.49,5.88,19.64,1.121,1.512,0.36,15
$GNSS,2023-07-06T15:01:47.600Z,41.6635450,-111.7095526,2602.021,-4.34,6.52,20.78,1.125,1.513,0.37,15
$GNSS,2023-07-06T15:01:47.800Z,41.6635364,-111.7095364,2597.757,-5.00,6.89,21.87,1.127,1.512,0.35,15
$GNSS,2023-07-06T15:01:48.000Z,41.6635264,-111.7095192,2593.269,-5.91,7.51,22.98,1.132,1.517,0.36,15
$GNSS,2023-07-06T15:01:48.200Z,41.6635149,-111.7095005,2588.565,-6.71,8.00,23.97,1.138,1.526,0.34,15
$GNSS,2023-07-06T15:01:48.400Z,41.6635021,-111.7094805,2583.649,-7.63,8.73,24.73,1.145,1.536,0.35,15
$GNSS,2023-07-06T15:01:48.600Z,41.6634874,-111.7094591,2578.583,-8.61,9.16,25.46,1.153,1.548,0.36,15
$GNSS,2023-07-06T15:01:48.800Z,41.6634709,-111.7094363,2573.418,-9.64,9.82,26.08,1.160,1.560,0.34,15
$GNSS,2023-07-06T15:01:49.000Z,41.6634525,-111.7094124,2568.150,-10.91,10.18,26.46,1.165,1.573,0.32,15
$GNSS,2023-07-06T15:01:49.200Z,41.6634319,-111.7093880,2562.771,-12.28,10.45,26.79,1.168,1.579,0.32,15
$GNSS,2023-07-06T15:01:49.400Z,41.6634087,-111.7093627,2557.381,-13.65,10.74,26.96,1.171,1.585,0.32,15
$GNSS,2023-07-06T15:01:49.600Z,41.6633831,-111.7093370,2551.939,-14.85,10.84,27.12,1.174,1.591,0.32,15
